date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Sugar_N0,Sugar_N1,Sugar_N2,Sugar_N3,Sugar_N4,Sugar_N5,Sugar_N6
1990-03-13,O,1990-03-13 03:30:00,1990-03-13 13:00:00,1990-03-13 12:53:00,1990-03-13 12:55:00,18,,199005,199007,199010,199103,199105,199107
1990-03-14,O,1990-03-14 03:30:00,1990-03-14 13:00:00,1990-03-14 12:53:00,1990-03-14 12:55:00,17,,199005,199007,199010,199103,199105,199107
1990-03-15,O,1990-03-15 03:30:00,1990-03-15 13:00:00,1990-03-15 12:53:00,1990-03-15 12:55:00,16,,199005,199007,199010,199103,199105,199107
1990-03-16,O,1990-03-16 03:30:00,1990-03-16 13:00:00,1990-03-16 12:53:00,1990-03-16 12:55:00,15,,199005,199007,199010,199103,199105,199107
1990-03-19,O,1990-03-19 03:30:00,1990-03-19 13:00:00,1990-03-19 12:53:00,1990-03-19 12:55:00,14,,199005,199007,199010,199103,199105,199107
1990-03-20,O,1990-03-20 03:30:00,1990-03-20 13:00:00,1990-03-20 12:53:00,1990-03-20 12:55:00,13,,199005,199007,199010,199103,199105,199107
1990-03-21,O,1990-03-21 03:30:00,1990-03-21 13:00:00,1990-03-21 12:53:00,1990-03-21 12:55:00,12,,199005,199007,199010,199103,199105,199107
1990-03-22,O,1990-03-22 03:30:00,1990-03-22 13:00:00,1990-03-22 12:53:00,1990-03-22 12:55:00,11,,199005,199007,199010,199103,199105,199107
1990-03-23,O,1990-03-23 03:30:00,1990-03-23 13:00:00,1990-03-23 12:53:00,1990-03-23 12:55:00,10,,199005,199007,199010,199103,199105,199107
1990-03-26,O,1990-03-26 03:30:00,1990-03-26 13:00:00,1990-03-26 12:53:00,1990-03-26 12:55:00,9,,199005,199007,199010,199103,199105,199107
1990-03-27,O,1990-03-27 03:30:00,1990-03-27 13:00:00,1990-03-27 12:53:00,1990-03-27 12:55:00,8,,199005,199007,199010,199103,199105,199107
1990-03-28,O,1990-03-28 03:30:00,1990-03-28 13:00:00,1990-03-28 12:53:00,1990-03-28 12:55:00,7,,199005,199007,199010,199103,199105,199107
1990-03-29,O,1990-03-29 03:30:00,1990-03-29 13:00:00,1990-03-29 12:53:00,1990-03-29 12:55:00,6,,199005,199007,199010,199103,199105,199107
1990-03-30,O,1990-03-30 03:30:00,1990-03-30 13:00:00,1990-03-30 12:53:00,1990-03-30 12:55:00,5,,199005,199007,199010,199103,199105,199107
1990-04-02,O,1990-04-02 03:30:00,1990-04-02 13:00:00,1990-04-02 12:53:00,1990-04-02 12:55:00,4,,199005,199007,199010,199103,199105,199107
1990-04-03,O,1990-04-03 03:30:00,1990-04-03 13:00:00,1990-04-03 12:53:00,1990-04-03 12:55:00,3,,199005,199007,199010,199103,199105,199107
1990-04-04,O,1990-04-04 03:30:00,1990-04-04 13:00:00,1990-04-04 12:53:00,1990-04-04 12:55:00,2,,199005,199007,199010,199103,199105,199107
1990-04-05,O,1990-04-05 03:30:00,1990-04-05 13:00:00,1990-04-05 12:53:00,1990-04-05 12:55:00,1,,199005,199007,199010,199103,199105,199107
1990-04-06,O,1990-04-06 03:30:00,1990-04-06 13:00:00,1990-04-06 12:53:00,1990-04-06 12:55:00,0,,199005,199007,199010,199103,199105,199107
1990-04-09,O,1990-04-09 03:30:00,1990-04-09 13:00:00,1990-04-09 12:53:00,1990-04-09 12:55:00,42,199005,199007,199010,199103,199105,199107,199110
1990-04-10,O,1990-04-10 03:30:00,1990-04-10 13:00:00,1990-04-10 12:53:00,1990-04-10 12:55:00,41,199005,199007,199010,199103,199105,199107,199110
1990-04-11,O,1990-04-11 03:30:00,1990-04-11 13:00:00,1990-04-11 12:53:00,1990-04-11 12:55:00,40,199005,199007,199010,199103,199105,199107,199110
1990-04-12,O,1990-04-12 03:30:00,1990-04-12 13:00:00,1990-04-12 12:53:00,1990-04-12 12:55:00,39,199005,199007,199010,199103,199105,199107,199110
1990-04-13,X,,,,,,,,,,,,
1990-04-16,O,1990-04-16 03:30:00,1990-04-16 13:00:00,1990-04-16 12:53:00,1990-04-16 12:55:00,38,199005,199007,199010,199103,199105,199107,199110
1990-04-17,O,1990-04-17 03:30:00,1990-04-17 13:00:00,1990-04-17 12:53:00,1990-04-17 12:55:00,37,199005,199007,199010,199103,199105,199107,199110
1990-04-18,O,1990-04-18 03:30:00,1990-04-18 13:00:00,1990-04-18 12:53:00,1990-04-18 12:55:00,36,199005,199007,199010,199103,199105,199107,199110
1990-04-19,O,1990-04-19 03:30:00,1990-04-19 13:00:00,1990-04-19 12:53:00,1990-04-19 12:55:00,35,199005,199007,199010,199103,199105,199107,199110
1990-04-20,O,1990-04-20 03:30:00,1990-04-20 13:00:00,1990-04-20 12:53:00,1990-04-20 12:55:00,34,199005,199007,199010,199103,199105,199107,199110
1990-04-23,O,1990-04-23 03:30:00,1990-04-23 13:00:00,1990-04-23 12:53:00,1990-04-23 12:55:00,33,199005,199007,199010,199103,199105,199107,199110
1990-04-24,O,1990-04-24 03:30:00,1990-04-24 13:00:00,1990-04-24 12:53:00,1990-04-24 12:55:00,32,199005,199007,199010,199103,199105,199107,199110
1990-04-25,O,1990-04-25 03:30:00,1990-04-25 13:00:00,1990-04-25 12:53:00,1990-04-25 12:55:00,31,199005,199007,199010,199103,199105,199107,199110
1990-04-26,O,1990-04-26 03:30:00,1990-04-26 13:00:00,1990-04-26 12:53:00,1990-04-26 12:55:00,30,199005,199007,199010,199103,199105,199107,199110
1990-04-27,O,1990-04-27 03:30:00,1990-04-27 13:00:00,1990-04-27 12:53:00,1990-04-27 12:55:00,29,199005,199007,199010,199103,199105,199107,199110
1990-04-30,O,1990-04-30 03:30:00,1990-04-30 13:00:00,1990-04-30 12:53:00,1990-04-30 12:55:00,28,199005,199007,199010,199103,199105,199107,199110
1990-05-01,O,1990-05-01 03:30:00,1990-05-01 13:00:00,1990-05-01 12:53:00,1990-05-01 12:55:00,27,,199007,199010,199103,199105,199107,199110
1990-05-02,O,1990-05-02 03:30:00,1990-05-02 13:00:00,1990-05-02 12:53:00,1990-05-02 12:55:00,26,,199007,199010,199103,199105,199107,199110
1990-05-03,O,1990-05-03 03:30:00,1990-05-03 13:00:00,1990-05-03 12:53:00,1990-05-03 12:55:00,25,,199007,199010,199103,199105,199107,199110
1990-05-04,O,1990-05-04 03:30:00,1990-05-04 13:00:00,1990-05-04 12:53:00,1990-05-04 12:55:00,24,,199007,199010,199103,199105,199107,199110
1990-05-07,O,1990-05-07 03:30:00,1990-05-07 13:00:00,1990-05-07 12:53:00,1990-05-07 12:55:00,23,,199007,199010,199103,199105,199107,199110
1990-05-08,O,1990-05-08 03:30:00,1990-05-08 13:00:00,1990-05-08 12:53:00,1990-05-08 12:55:00,22,,199007,199010,199103,199105,199107,199110
1990-05-09,O,1990-05-09 03:30:00,1990-05-09 13:00:00,1990-05-09 12:53:00,1990-05-09 12:55:00,21,,199007,199010,199103,199105,199107,199110
1990-05-10,O,1990-05-10 03:30:00,1990-05-10 13:00:00,1990-05-10 12:53:00,1990-05-10 12:55:00,20,,199007,199010,199103,199105,199107,199110
1990-05-11,O,1990-05-11 03:30:00,1990-05-11 13:00:00,1990-05-11 12:53:00,1990-05-11 12:55:00,19,,199007,199010,199103,199105,199107,199110
1990-05-14,O,1990-05-14 03:30:00,1990-05-14 13:00:00,1990-05-14 12:53:00,1990-05-14 12:55:00,18,,199007,199010,199103,199105,199107,199110
1990-05-15,O,1990-05-15 03:30:00,1990-05-15 13:00:00,1990-05-15 12:53:00,1990-05-15 12:55:00,17,,199007,199010,199103,199105,199107,199110
1990-05-16,O,1990-05-16 03:30:00,1990-05-16 13:00:00,1990-05-16 12:53:00,1990-05-16 12:55:00,16,,199007,199010,199103,199105,199107,199110
1990-05-17,O,1990-05-17 03:30:00,1990-05-17 13:00:00,1990-05-17 12:53:00,1990-05-17 12:55:00,15,,199007,199010,199103,199105,199107,199110
1990-05-18,O,1990-05-18 03:30:00,1990-05-18 13:00:00,1990-05-18 12:53:00,1990-05-18 12:55:00,14,,199007,199010,199103,199105,199107,199110
1990-05-21,O,1990-05-21 03:30:00,1990-05-21 13:00:00,1990-05-21 12:53:00,1990-05-21 12:55:00,13,,199007,199010,199103,199105,199107,199110
1990-05-22,O,1990-05-22 03:30:00,1990-05-22 13:00:00,1990-05-22 12:53:00,1990-05-22 12:55:00,12,,199007,199010,199103,199105,199107,199110
1990-05-23,O,1990-05-23 03:30:00,1990-05-23 13:00:00,1990-05-23 12:53:00,1990-05-23 12:55:00,11,,199007,199010,199103,199105,199107,199110
1990-05-24,O,1990-05-24 03:30:00,1990-05-24 13:00:00,1990-05-24 12:53:00,1990-05-24 12:55:00,10,,199007,199010,199103,199105,199107,199110
1990-05-25,O,1990-05-25 03:30:00,1990-05-25 13:00:00,1990-05-25 12:53:00,1990-05-25 12:55:00,9,,199007,199010,199103,199105,199107,199110
1990-05-28,X,,,,,,,,,,,,
1990-05-29,O,1990-05-29 03:30:00,1990-05-29 13:00:00,1990-05-29 12:53:00,1990-05-29 12:55:00,8,,199007,199010,199103,199105,199107,199110
1990-05-30,O,1990-05-30 03:30:00,1990-05-30 13:00:00,1990-05-30 12:53:00,1990-05-30 12:55:00,7,,199007,199010,199103,199105,199107,199110
1990-05-31,O,1990-05-31 03:30:00,1990-05-31 13:00:00,1990-05-31 12:53:00,1990-05-31 12:55:00,6,,199007,199010,199103,199105,199107,199110
1990-06-01,O,1990-06-01 03:30:00,1990-06-01 13:00:00,1990-06-01 12:53:00,1990-06-01 12:55:00,5,,199007,199010,199103,199105,199107,199110
1990-06-04,O,1990-06-04 03:30:00,1990-06-04 13:00:00,1990-06-04 12:53:00,1990-06-04 12:55:00,4,,199007,199010,199103,199105,199107,199110
1990-06-05,O,1990-06-05 03:30:00,1990-06-05 13:00:00,1990-06-05 12:53:00,1990-06-05 12:55:00,3,,199007,199010,199103,199105,199107,199110
1990-06-06,O,1990-06-06 03:30:00,1990-06-06 13:00:00,1990-06-06 12:53:00,1990-06-06 12:55:00,2,,199007,199010,199103,199105,199107,199110
1990-06-07,O,1990-06-07 03:30:00,1990-06-07 13:00:00,1990-06-07 12:53:00,1990-06-07 12:55:00,1,,199007,199010,199103,199105,199107,199110
1990-06-08,O,1990-06-08 03:30:00,1990-06-08 13:00:00,1990-06-08 12:53:00,1990-06-08 12:55:00,0,,199007,199010,199103,199105,199107,199110
1990-06-11,O,1990-06-11 03:30:00,1990-06-11 13:00:00,1990-06-11 12:53:00,1990-06-11 12:55:00,62,199007,199010,199103,199105,199107,199110,199203
1990-06-12,O,1990-06-12 03:30:00,1990-06-12 13:00:00,1990-06-12 12:53:00,1990-06-12 12:55:00,61,199007,199010,199103,199105,199107,199110,199203
1990-06-13,O,1990-06-13 03:30:00,1990-06-13 13:00:00,1990-06-13 12:53:00,1990-06-13 12:55:00,60,199007,199010,199103,199105,199107,199110,199203
1990-06-14,O,1990-06-14 03:30:00,1990-06-14 13:00:00,1990-06-14 12:53:00,1990-06-14 12:55:00,59,199007,199010,199103,199105,199107,199110,199203
1990-06-15,O,1990-06-15 03:30:00,1990-06-15 13:00:00,1990-06-15 12:53:00,1990-06-15 12:55:00,58,199007,199010,199103,199105,199107,199110,199203
1990-06-18,O,1990-06-18 03:30:00,1990-06-18 13:00:00,1990-06-18 12:53:00,1990-06-18 12:55:00,57,199007,199010,199103,199105,199107,199110,199203
1990-06-19,O,1990-06-19 03:30:00,1990-06-19 13:00:00,1990-06-19 12:53:00,1990-06-19 12:55:00,56,199007,199010,199103,199105,199107,199110,199203
1990-06-20,O,1990-06-20 03:30:00,1990-06-20 13:00:00,1990-06-20 12:53:00,1990-06-20 12:55:00,55,199007,199010,199103,199105,199107,199110,199203
1990-06-21,O,1990-06-21 03:30:00,1990-06-21 13:00:00,1990-06-21 12:53:00,1990-06-21 12:55:00,54,199007,199010,199103,199105,199107,199110,199203
1990-06-22,O,1990-06-22 03:30:00,1990-06-22 13:00:00,1990-06-22 12:53:00,1990-06-22 12:55:00,53,199007,199010,199103,199105,199107,199110,199203
1990-06-25,O,1990-06-25 03:30:00,1990-06-25 13:00:00,1990-06-25 12:53:00,1990-06-25 12:55:00,52,199007,199010,199103,199105,199107,199110,199203
1990-06-26,O,1990-06-26 03:30:00,1990-06-26 13:00:00,1990-06-26 12:53:00,1990-06-26 12:55:00,51,199007,199010,199103,199105,199107,199110,199203
1990-06-27,O,1990-06-27 03:30:00,1990-06-27 13:00:00,1990-06-27 12:53:00,1990-06-27 12:55:00,50,199007,199010,199103,199105,199107,199110,199203
1990-06-28,O,1990-06-28 03:30:00,1990-06-28 13:00:00,1990-06-28 12:53:00,1990-06-28 12:55:00,49,199007,199010,199103,199105,199107,199110,199203
1990-06-29,O,1990-06-29 03:30:00,1990-06-29 13:00:00,1990-06-29 12:53:00,1990-06-29 12:55:00,48,199007,199010,199103,199105,199107,199110,199203
1990-07-02,O,1990-07-02 03:30:00,1990-07-02 13:00:00,1990-07-02 12:53:00,1990-07-02 12:55:00,47,,199010,199103,199105,199107,199110,199203
1990-07-03,O,1990-07-03 03:30:00,1990-07-03 13:00:00,1990-07-03 12:53:00,1990-07-03 12:55:00,46,,199010,199103,199105,199107,199110,199203
1990-07-04,X,,,,,,,,,,,,
1990-07-05,O,1990-07-05 03:30:00,1990-07-05 13:00:00,1990-07-05 12:53:00,1990-07-05 12:55:00,45,,199010,199103,199105,199107,199110,199203
1990-07-06,O,1990-07-06 03:30:00,1990-07-06 13:00:00,1990-07-06 12:53:00,1990-07-06 12:55:00,44,,199010,199103,199105,199107,199110,199203
1990-07-09,O,1990-07-09 03:30:00,1990-07-09 13:00:00,1990-07-09 12:53:00,1990-07-09 12:55:00,43,,199010,199103,199105,199107,199110,199203
1990-07-10,O,1990-07-10 03:30:00,1990-07-10 13:00:00,1990-07-10 12:53:00,1990-07-10 12:55:00,42,,199010,199103,199105,199107,199110,199203
1990-07-11,O,1990-07-11 03:30:00,1990-07-11 13:00:00,1990-07-11 12:53:00,1990-07-11 12:55:00,41,,199010,199103,199105,199107,199110,199203
1990-07-12,O,1990-07-12 03:30:00,1990-07-12 13:00:00,1990-07-12 12:53:00,1990-07-12 12:55:00,40,,199010,199103,199105,199107,199110,199203
1990-07-13,O,1990-07-13 03:30:00,1990-07-13 13:00:00,1990-07-13 12:53:00,1990-07-13 12:55:00,39,,199010,199103,199105,199107,199110,199203
1990-07-16,O,1990-07-16 03:30:00,1990-07-16 13:00:00,1990-07-16 12:53:00,1990-07-16 12:55:00,38,,199010,199103,199105,199107,199110,199203
1990-07-17,O,1990-07-17 03:30:00,1990-07-17 13:00:00,1990-07-17 12:53:00,1990-07-17 12:55:00,37,,199010,199103,199105,199107,199110,199203
1990-07-18,O,1990-07-18 03:30:00,1990-07-18 13:00:00,1990-07-18 12:53:00,1990-07-18 12:55:00,36,,199010,199103,199105,199107,199110,199203
1990-07-19,O,1990-07-19 03:30:00,1990-07-19 13:00:00,1990-07-19 12:53:00,1990-07-19 12:55:00,35,,199010,199103,199105,199107,199110,199203
1990-07-20,O,1990-07-20 03:30:00,1990-07-20 13:00:00,1990-07-20 12:53:00,1990-07-20 12:55:00,34,,199010,199103,199105,199107,199110,199203
1990-07-23,O,1990-07-23 03:30:00,1990-07-23 13:00:00,1990-07-23 12:53:00,1990-07-23 12:55:00,33,,199010,199103,199105,199107,199110,199203
1990-07-24,O,1990-07-24 03:30:00,1990-07-24 13:00:00,1990-07-24 12:53:00,1990-07-24 12:55:00,32,,199010,199103,199105,199107,199110,199203
1990-07-25,O,1990-07-25 03:30:00,1990-07-25 13:00:00,1990-07-25 12:53:00,1990-07-25 12:55:00,31,,199010,199103,199105,199107,199110,199203
1990-07-26,O,1990-07-26 03:30:00,1990-07-26 13:00:00,1990-07-26 12:53:00,1990-07-26 12:55:00,30,,199010,199103,199105,199107,199110,199203
1990-07-27,O,1990-07-27 03:30:00,1990-07-27 13:00:00,1990-07-27 12:53:00,1990-07-27 12:55:00,29,,199010,199103,199105,199107,199110,199203
1990-07-30,O,1990-07-30 03:30:00,1990-07-30 13:00:00,1990-07-30 12:53:00,1990-07-30 12:55:00,28,,199010,199103,199105,199107,199110,199203
1990-07-31,O,1990-07-31 03:30:00,1990-07-31 13:00:00,1990-07-31 12:53:00,1990-07-31 12:55:00,27,,199010,199103,199105,199107,199110,199203
1990-08-01,O,1990-08-01 03:30:00,1990-08-01 13:00:00,1990-08-01 12:53:00,1990-08-01 12:55:00,26,,199010,199103,199105,199107,199110,199203
1990-08-02,O,1990-08-02 03:30:00,1990-08-02 13:00:00,1990-08-02 12:53:00,1990-08-02 12:55:00,25,,199010,199103,199105,199107,199110,199203
1990-08-03,O,1990-08-03 03:30:00,1990-08-03 13:00:00,1990-08-03 12:53:00,1990-08-03 12:55:00,24,,199010,199103,199105,199107,199110,199203
1990-08-06,O,1990-08-06 03:30:00,1990-08-06 13:00:00,1990-08-06 12:53:00,1990-08-06 12:55:00,23,,199010,199103,199105,199107,199110,199203
1990-08-07,O,1990-08-07 03:30:00,1990-08-07 13:00:00,1990-08-07 12:53:00,1990-08-07 12:55:00,22,,199010,199103,199105,199107,199110,199203
1990-08-08,O,1990-08-08 03:30:00,1990-08-08 13:00:00,1990-08-08 12:53:00,1990-08-08 12:55:00,21,,199010,199103,199105,199107,199110,199203
1990-08-09,O,1990-08-09 03:30:00,1990-08-09 13:00:00,1990-08-09 12:53:00,1990-08-09 12:55:00,20,,199010,199103,199105,199107,199110,199203
1990-08-10,O,1990-08-10 03:30:00,1990-08-10 13:00:00,1990-08-10 12:53:00,1990-08-10 12:55:00,19,,199010,199103,199105,199107,199110,199203
1990-08-13,O,1990-08-13 03:30:00,1990-08-13 13:00:00,1990-08-13 12:53:00,1990-08-13 12:55:00,18,,199010,199103,199105,199107,199110,199203
1990-08-14,O,1990-08-14 03:30:00,1990-08-14 13:00:00,1990-08-14 12:53:00,1990-08-14 12:55:00,17,,199010,199103,199105,199107,199110,199203
1990-08-15,O,1990-08-15 03:30:00,1990-08-15 13:00:00,1990-08-15 12:53:00,1990-08-15 12:55:00,16,,199010,199103,199105,199107,199110,199203
1990-08-16,O,1990-08-16 03:30:00,1990-08-16 13:00:00,1990-08-16 12:53:00,1990-08-16 12:55:00,15,,199010,199103,199105,199107,199110,199203
1990-08-17,O,1990-08-17 03:30:00,1990-08-17 13:00:00,1990-08-17 12:53:00,1990-08-17 12:55:00,14,,199010,199103,199105,199107,199110,199203
1990-08-20,O,1990-08-20 03:30:00,1990-08-20 13:00:00,1990-08-20 12:53:00,1990-08-20 12:55:00,13,,199010,199103,199105,199107,199110,199203
1990-08-21,O,1990-08-21 03:30:00,1990-08-21 13:00:00,1990-08-21 12:53:00,1990-08-21 12:55:00,12,,199010,199103,199105,199107,199110,199203
1990-08-22,O,1990-08-22 03:30:00,1990-08-22 13:00:00,1990-08-22 12:53:00,1990-08-22 12:55:00,11,,199010,199103,199105,199107,199110,199203
1990-08-23,O,1990-08-23 03:30:00,1990-08-23 13:00:00,1990-08-23 12:53:00,1990-08-23 12:55:00,10,,199010,199103,199105,199107,199110,199203
1990-08-24,O,1990-08-24 03:30:00,1990-08-24 13:00:00,1990-08-24 12:53:00,1990-08-24 12:55:00,9,,199010,199103,199105,199107,199110,199203
1990-08-27,O,1990-08-27 03:30:00,1990-08-27 13:00:00,1990-08-27 12:53:00,1990-08-27 12:55:00,8,,199010,199103,199105,199107,199110,199203
1990-08-28,O,1990-08-28 03:30:00,1990-08-28 13:00:00,1990-08-28 12:53:00,1990-08-28 12:55:00,7,,199010,199103,199105,199107,199110,199203
1990-08-29,O,1990-08-29 03:30:00,1990-08-29 13:00:00,1990-08-29 12:53:00,1990-08-29 12:55:00,6,,199010,199103,199105,199107,199110,199203
1990-08-30,O,1990-08-30 03:30:00,1990-08-30 13:00:00,1990-08-30 12:53:00,1990-08-30 12:55:00,5,,199010,199103,199105,199107,199110,199203
1990-08-31,O,1990-08-31 03:30:00,1990-08-31 13:00:00,1990-08-31 12:53:00,1990-08-31 12:55:00,4,,199010,199103,199105,199107,199110,199203
1990-09-03,X,,,,,,,,,,,,
1990-09-04,O,1990-09-04 03:30:00,1990-09-04 13:00:00,1990-09-04 12:53:00,1990-09-04 12:55:00,3,,199010,199103,199105,199107,199110,199203
1990-09-05,O,1990-09-05 03:30:00,1990-09-05 13:00:00,1990-09-05 12:53:00,1990-09-05 12:55:00,2,,199010,199103,199105,199107,199110,199203
1990-09-06,O,1990-09-06 03:30:00,1990-09-06 13:00:00,1990-09-06 12:53:00,1990-09-06 12:55:00,1,,199010,199103,199105,199107,199110,199203
1990-09-07,O,1990-09-07 03:30:00,1990-09-07 13:00:00,1990-09-07 12:53:00,1990-09-07 12:55:00,0,,199010,199103,199105,199107,199110,199203
1990-09-10,O,1990-09-10 03:30:00,1990-09-10 13:00:00,1990-09-10 12:53:00,1990-09-10 12:55:00,104,199010,199103,199105,199107,199110,199203,199205
1990-09-11,O,1990-09-11 03:30:00,1990-09-11 13:00:00,1990-09-11 12:53:00,1990-09-11 12:55:00,103,199010,199103,199105,199107,199110,199203,199205
1990-09-12,O,1990-09-12 03:30:00,1990-09-12 13:00:00,1990-09-12 12:53:00,1990-09-12 12:55:00,102,199010,199103,199105,199107,199110,199203,199205
1990-09-13,O,1990-09-13 03:30:00,1990-09-13 13:00:00,1990-09-13 12:53:00,1990-09-13 12:55:00,101,199010,199103,199105,199107,199110,199203,199205
1990-09-14,O,1990-09-14 03:30:00,1990-09-14 13:00:00,1990-09-14 12:53:00,1990-09-14 12:55:00,100,199010,199103,199105,199107,199110,199203,199205
1990-09-17,O,1990-09-17 03:30:00,1990-09-17 13:00:00,1990-09-17 12:53:00,1990-09-17 12:55:00,99,199010,199103,199105,199107,199110,199203,199205
1990-09-18,O,1990-09-18 03:30:00,1990-09-18 13:00:00,1990-09-18 12:53:00,1990-09-18 12:55:00,98,199010,199103,199105,199107,199110,199203,199205
1990-09-19,O,1990-09-19 03:30:00,1990-09-19 13:00:00,1990-09-19 12:53:00,1990-09-19 12:55:00,97,199010,199103,199105,199107,199110,199203,199205
1990-09-20,O,1990-09-20 03:30:00,1990-09-20 13:00:00,1990-09-20 12:53:00,1990-09-20 12:55:00,96,199010,199103,199105,199107,199110,199203,199205
1990-09-21,O,1990-09-21 03:30:00,1990-09-21 13:00:00,1990-09-21 12:53:00,1990-09-21 12:55:00,95,199010,199103,199105,199107,199110,199203,199205
1990-09-24,O,1990-09-24 03:30:00,1990-09-24 13:00:00,1990-09-24 12:53:00,1990-09-24 12:55:00,94,199010,199103,199105,199107,199110,199203,199205
1990-09-25,O,1990-09-25 03:30:00,1990-09-25 13:00:00,1990-09-25 12:53:00,1990-09-25 12:55:00,93,199010,199103,199105,199107,199110,199203,199205
1990-09-26,O,1990-09-26 03:30:00,1990-09-26 13:00:00,1990-09-26 12:53:00,1990-09-26 12:55:00,92,199010,199103,199105,199107,199110,199203,199205
1990-09-27,O,1990-09-27 03:30:00,1990-09-27 13:00:00,1990-09-27 12:53:00,1990-09-27 12:55:00,91,199010,199103,199105,199107,199110,199203,199205
1990-09-28,O,1990-09-28 03:30:00,1990-09-28 13:00:00,1990-09-28 12:53:00,1990-09-28 12:55:00,90,199010,199103,199105,199107,199110,199203,199205
1990-10-01,O,1990-10-01 03:30:00,1990-10-01 13:00:00,1990-10-01 12:53:00,1990-10-01 12:55:00,89,,199103,199105,199107,199110,199203,199205
1990-10-02,O,1990-10-02 03:30:00,1990-10-02 13:00:00,1990-10-02 12:53:00,1990-10-02 12:55:00,88,,199103,199105,199107,199110,199203,199205
1990-10-03,O,1990-10-03 03:30:00,1990-10-03 13:00:00,1990-10-03 12:53:00,1990-10-03 12:55:00,87,,199103,199105,199107,199110,199203,199205
1990-10-04,O,1990-10-04 03:30:00,1990-10-04 13:00:00,1990-10-04 12:53:00,1990-10-04 12:55:00,86,,199103,199105,199107,199110,199203,199205
1990-10-05,O,1990-10-05 03:30:00,1990-10-05 13:00:00,1990-10-05 12:53:00,1990-10-05 12:55:00,85,,199103,199105,199107,199110,199203,199205
1990-10-08,O,1990-10-08 03:30:00,1990-10-08 13:00:00,1990-10-08 12:53:00,1990-10-08 12:55:00,84,,199103,199105,199107,199110,199203,199205
1990-10-09,O,1990-10-09 03:30:00,1990-10-09 13:00:00,1990-10-09 12:53:00,1990-10-09 12:55:00,83,,199103,199105,199107,199110,199203,199205
1990-10-10,O,1990-10-10 03:30:00,1990-10-10 13:00:00,1990-10-10 12:53:00,1990-10-10 12:55:00,82,,199103,199105,199107,199110,199203,199205
1990-10-11,O,1990-10-11 03:30:00,1990-10-11 13:00:00,1990-10-11 12:53:00,1990-10-11 12:55:00,81,,199103,199105,199107,199110,199203,199205
1990-10-12,O,1990-10-12 03:30:00,1990-10-12 13:00:00,1990-10-12 12:53:00,1990-10-12 12:55:00,80,,199103,199105,199107,199110,199203,199205
1990-10-15,O,1990-10-15 03:30:00,1990-10-15 13:00:00,1990-10-15 12:53:00,1990-10-15 12:55:00,79,,199103,199105,199107,199110,199203,199205
1990-10-16,O,1990-10-16 03:30:00,1990-10-16 13:00:00,1990-10-16 12:53:00,1990-10-16 12:55:00,78,,199103,199105,199107,199110,199203,199205
1990-10-17,O,1990-10-17 03:30:00,1990-10-17 13:00:00,1990-10-17 12:53:00,1990-10-17 12:55:00,77,,199103,199105,199107,199110,199203,199205
1990-10-18,O,1990-10-18 03:30:00,1990-10-18 13:00:00,1990-10-18 12:53:00,1990-10-18 12:55:00,76,,199103,199105,199107,199110,199203,199205
1990-10-19,O,1990-10-19 03:30:00,1990-10-19 13:00:00,1990-10-19 12:53:00,1990-10-19 12:55:00,75,,199103,199105,199107,199110,199203,199205
1990-10-22,O,1990-10-22 03:30:00,1990-10-22 13:00:00,1990-10-22 12:53:00,1990-10-22 12:55:00,74,,199103,199105,199107,199110,199203,199205
1990-10-23,O,1990-10-23 03:30:00,1990-10-23 13:00:00,1990-10-23 12:53:00,1990-10-23 12:55:00,73,,199103,199105,199107,199110,199203,199205
1990-10-24,O,1990-10-24 03:30:00,1990-10-24 13:00:00,1990-10-24 12:53:00,1990-10-24 12:55:00,72,,199103,199105,199107,199110,199203,199205
1990-10-25,O,1990-10-25 03:30:00,1990-10-25 13:00:00,1990-10-25 12:53:00,1990-10-25 12:55:00,71,,199103,199105,199107,199110,199203,199205
1990-10-26,O,1990-10-26 03:30:00,1990-10-26 13:00:00,1990-10-26 12:53:00,1990-10-26 12:55:00,70,,199103,199105,199107,199110,199203,199205
1990-10-29,O,1990-10-29 03:30:00,1990-10-29 13:00:00,1990-10-29 12:53:00,1990-10-29 12:55:00,69,,199103,199105,199107,199110,199203,199205
1990-10-30,O,1990-10-30 03:30:00,1990-10-30 13:00:00,1990-10-30 12:53:00,1990-10-30 12:55:00,68,,199103,199105,199107,199110,199203,199205
1990-10-31,O,1990-10-31 03:30:00,1990-10-31 13:00:00,1990-10-31 12:53:00,1990-10-31 12:55:00,67,,199103,199105,199107,199110,199203,199205
1990-11-01,O,1990-11-01 03:30:00,1990-11-01 13:00:00,1990-11-01 12:53:00,1990-11-01 12:55:00,66,,199103,199105,199107,199110,199203,199205
1990-11-02,O,1990-11-02 03:30:00,1990-11-02 13:00:00,1990-11-02 12:53:00,1990-11-02 12:55:00,65,,199103,199105,199107,199110,199203,199205
1990-11-05,O,1990-11-05 03:30:00,1990-11-05 13:00:00,1990-11-05 12:53:00,1990-11-05 12:55:00,64,,199103,199105,199107,199110,199203,199205
1990-11-06,O,1990-11-06 03:30:00,1990-11-06 13:00:00,1990-11-06 12:53:00,1990-11-06 12:55:00,63,,199103,199105,199107,199110,199203,199205
