date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,MillingWheat_N0,MillingWheat_N1,MillingWheat_N2,MillingWheat_N3,MillingWheat_N4,MillingWheat_N5,MillingWheat_N6
2005-04-19,O,2005-04-19 04:45:00,2005-04-19 12:30:00,2005-04-19 12:29:00,2005-04-19 12:30:00,212,200505,200603,200605,200703,200705,200803,200805
2005-04-20,O,2005-04-20 04:45:00,2005-04-20 12:30:00,2005-04-20 12:29:00,2005-04-20 12:30:00,211,200505,200603,200605,200703,200705,200803,200805
2005-04-21,O,2005-04-21 04:45:00,2005-04-21 12:30:00,2005-04-21 12:29:00,2005-04-21 12:30:00,210,200505,200603,200605,200703,200705,200803,200805
2005-04-22,O,2005-04-22 04:45:00,2005-04-22 12:30:00,2005-04-22 12:29:00,2005-04-22 12:30:00,209,200505,200603,200605,200703,200705,200803,200805
2005-04-25,O,2005-04-25 04:45:00,2005-04-25 12:30:00,2005-04-25 12:29:00,2005-04-25 12:30:00,208,200505,200603,200605,200703,200705,200803,200805
2005-04-26,O,2005-04-26 04:45:00,2005-04-26 12:30:00,2005-04-26 12:29:00,2005-04-26 12:30:00,207,200505,200603,200605,200703,200705,200803,200805
2005-04-27,O,2005-04-27 04:45:00,2005-04-27 12:30:00,2005-04-27 12:29:00,2005-04-27 12:30:00,206,200505,200603,200605,200703,200705,200803,200805
2005-04-28,O,2005-04-28 04:45:00,2005-04-28 12:30:00,2005-04-28 12:29:00,2005-04-28 12:30:00,205,200505,200603,200605,200703,200705,200803,200805
2005-04-29,O,2005-04-29 04:45:00,2005-04-29 12:30:00,2005-04-29 12:29:00,2005-04-29 12:30:00,204,200505,200603,200605,200703,200705,200803,200805
2005-05-02,O,2005-05-02 04:45:00,2005-05-02 12:30:00,2005-05-02 12:29:00,2005-05-02 12:30:00,203,200505,200603,200605,200703,200705,200803,200805
2005-05-03,O,2005-05-03 04:45:00,2005-05-03 12:30:00,2005-05-03 12:29:00,2005-05-03 12:30:00,202,200505,200603,200605,200703,200705,200803,200805
2005-05-04,O,2005-05-04 04:45:00,2005-05-04 12:30:00,2005-05-04 12:29:00,2005-05-04 12:30:00,201,200505,200603,200605,200703,200705,200803,200805
2005-05-05,O,2005-05-05 04:45:00,2005-05-05 12:30:00,2005-05-05 12:29:00,2005-05-05 12:30:00,200,200505,200603,200605,200703,200705,200803,200805
2005-05-06,O,2005-05-06 04:45:00,2005-05-06 12:30:00,2005-05-06 12:29:00,2005-05-06 12:30:00,199,200505,200603,200605,200703,200705,200803,200805
2005-05-09,O,2005-05-09 04:45:00,2005-05-09 12:30:00,2005-05-09 12:29:00,2005-05-09 12:30:00,198,200505,200603,200605,200703,200705,200803,200805
2005-05-10,O,2005-05-10 04:45:00,2005-05-10 12:30:00,2005-05-10 12:29:00,2005-05-10 12:30:00,197,200505,200603,200605,200703,200705,200803,200805
2005-05-11,O,2005-05-11 04:45:00,2005-05-11 12:30:00,2005-05-11 12:29:00,2005-05-11 12:30:00,196,,200603,200605,200703,200705,200803,200805
2005-05-12,O,2005-05-12 04:45:00,2005-05-12 12:30:00,2005-05-12 12:29:00,2005-05-12 12:30:00,195,,200603,200605,200703,200705,200803,200805
2005-05-13,O,2005-05-13 04:45:00,2005-05-13 12:30:00,2005-05-13 12:29:00,2005-05-13 12:30:00,194,,200603,200605,200703,200705,200803,200805
2005-05-16,O,2005-05-16 04:45:00,2005-05-16 12:30:00,2005-05-16 12:29:00,2005-05-16 12:30:00,193,,200603,200605,200703,200705,200803,200805
2005-05-17,O,2005-05-17 04:45:00,2005-05-17 12:30:00,2005-05-17 12:29:00,2005-05-17 12:30:00,192,,200603,200605,200703,200705,200803,200805
2005-05-18,O,2005-05-18 04:45:00,2005-05-18 12:30:00,2005-05-18 12:29:00,2005-05-18 12:30:00,191,,200603,200605,200703,200705,200803,200805
2005-05-19,O,2005-05-19 04:45:00,2005-05-19 12:30:00,2005-05-19 12:29:00,2005-05-19 12:30:00,190,,200603,200605,200703,200705,200803,200805
2005-05-20,O,2005-05-20 04:45:00,2005-05-20 12:30:00,2005-05-20 12:29:00,2005-05-20 12:30:00,189,,200603,200605,200703,200705,200803,200805
2005-05-23,O,2005-05-23 04:45:00,2005-05-23 12:30:00,2005-05-23 12:29:00,2005-05-23 12:30:00,188,,200603,200605,200703,200705,200803,200805
2005-05-24,O,2005-05-24 04:45:00,2005-05-24 12:30:00,2005-05-24 12:29:00,2005-05-24 12:30:00,187,,200603,200605,200703,200705,200803,200805
2005-05-25,O,2005-05-25 04:45:00,2005-05-25 12:30:00,2005-05-25 12:29:00,2005-05-25 12:30:00,186,,200603,200605,200703,200705,200803,200805
2005-05-26,O,2005-05-26 04:45:00,2005-05-26 12:30:00,2005-05-26 12:29:00,2005-05-26 12:30:00,185,,200603,200605,200703,200705,200803,200805
2005-05-27,O,2005-05-27 04:45:00,2005-05-27 12:30:00,2005-05-27 12:29:00,2005-05-27 12:30:00,184,,200603,200605,200703,200705,200803,200805
2005-05-30,O,2005-05-30 04:45:00,2005-05-30 12:30:00,2005-05-30 12:29:00,2005-05-30 12:30:00,183,,200603,200605,200703,200705,200803,200805
2005-05-31,O,2005-05-31 04:45:00,2005-05-31 12:30:00,2005-05-31 12:29:00,2005-05-31 12:30:00,182,,200603,200605,200703,200705,200803,200805
2005-06-01,O,2005-06-01 04:45:00,2005-06-01 12:30:00,2005-06-01 12:29:00,2005-06-01 12:30:00,181,,200603,200605,200703,200705,200803,200805
2005-06-02,O,2005-06-02 04:45:00,2005-06-02 12:30:00,2005-06-02 12:29:00,2005-06-02 12:30:00,180,,200603,200605,200703,200705,200803,200805
2005-06-03,O,2005-06-03 04:45:00,2005-06-03 12:30:00,2005-06-03 12:29:00,2005-06-03 12:30:00,179,,200603,200605,200703,200705,200803,200805
2005-06-06,O,2005-06-06 04:45:00,2005-06-06 12:30:00,2005-06-06 12:29:00,2005-06-06 12:30:00,178,,200603,200605,200703,200705,200803,200805
2005-06-07,O,2005-06-07 04:45:00,2005-06-07 12:30:00,2005-06-07 12:29:00,2005-06-07 12:30:00,177,,200603,200605,200703,200705,200803,200805
2005-06-08,O,2005-06-08 04:45:00,2005-06-08 12:30:00,2005-06-08 12:29:00,2005-06-08 12:30:00,176,,200603,200605,200703,200705,200803,200805
2005-06-09,O,2005-06-09 04:45:00,2005-06-09 12:30:00,2005-06-09 12:29:00,2005-06-09 12:30:00,175,,200603,200605,200703,200705,200803,200805
2005-06-10,O,2005-06-10 04:45:00,2005-06-10 12:30:00,2005-06-10 12:29:00,2005-06-10 12:30:00,174,,200603,200605,200703,200705,200803,200805
2005-06-13,O,2005-06-13 04:45:00,2005-06-13 12:30:00,2005-06-13 12:29:00,2005-06-13 12:30:00,173,,200603,200605,200703,200705,200803,200805
2005-06-14,O,2005-06-14 04:45:00,2005-06-14 12:30:00,2005-06-14 12:29:00,2005-06-14 12:30:00,172,,200603,200605,200703,200705,200803,200805
2005-06-15,O,2005-06-15 04:45:00,2005-06-15 12:30:00,2005-06-15 12:29:00,2005-06-15 12:30:00,171,,200603,200605,200703,200705,200803,200805
2005-06-16,O,2005-06-16 04:45:00,2005-06-16 12:30:00,2005-06-16 12:29:00,2005-06-16 12:30:00,170,,200603,200605,200703,200705,200803,200805
2005-06-17,O,2005-06-17 04:45:00,2005-06-17 12:30:00,2005-06-17 12:29:00,2005-06-17 12:30:00,169,,200603,200605,200703,200705,200803,200805
2005-06-20,O,2005-06-20 04:45:00,2005-06-20 12:30:00,2005-06-20 12:29:00,2005-06-20 12:30:00,168,,200603,200605,200703,200705,200803,200805
2005-06-21,O,2005-06-21 04:45:00,2005-06-21 12:30:00,2005-06-21 12:29:00,2005-06-21 12:30:00,167,,200603,200605,200703,200705,200803,200805
2005-06-22,O,2005-06-22 04:45:00,2005-06-22 12:30:00,2005-06-22 12:29:00,2005-06-22 12:30:00,166,,200603,200605,200703,200705,200803,200805
2005-06-23,O,2005-06-23 04:45:00,2005-06-23 12:30:00,2005-06-23 12:29:00,2005-06-23 12:30:00,165,,200603,200605,200703,200705,200803,200805
2005-06-24,O,2005-06-24 04:45:00,2005-06-24 12:30:00,2005-06-24 12:29:00,2005-06-24 12:30:00,164,,200603,200605,200703,200705,200803,200805
2005-06-27,O,2005-06-27 04:45:00,2005-06-27 12:30:00,2005-06-27 12:29:00,2005-06-27 12:30:00,163,,200603,200605,200703,200705,200803,200805
2005-06-28,O,2005-06-28 04:45:00,2005-06-28 12:30:00,2005-06-28 12:29:00,2005-06-28 12:30:00,162,,200603,200605,200703,200705,200803,200805
2005-06-29,O,2005-06-29 04:45:00,2005-06-29 12:30:00,2005-06-29 12:29:00,2005-06-29 12:30:00,161,,200603,200605,200703,200705,200803,200805
2005-06-30,O,2005-06-30 04:45:00,2005-06-30 12:30:00,2005-06-30 12:29:00,2005-06-30 12:30:00,160,,200603,200605,200703,200705,200803,200805
2005-07-01,O,2005-07-01 04:45:00,2005-07-01 12:30:00,2005-07-01 12:29:00,2005-07-01 12:30:00,159,,200603,200605,200703,200705,200803,200805
2005-07-04,O,2005-07-04 04:45:00,2005-07-04 12:30:00,2005-07-04 12:29:00,2005-07-04 12:30:00,158,,200603,200605,200703,200705,200803,200805
2005-07-05,O,2005-07-05 04:45:00,2005-07-05 12:30:00,2005-07-05 12:29:00,2005-07-05 12:30:00,157,,200603,200605,200703,200705,200803,200805
2005-07-06,O,2005-07-06 04:45:00,2005-07-06 12:30:00,2005-07-06 12:29:00,2005-07-06 12:30:00,156,,200603,200605,200703,200705,200803,200805
2005-07-07,O,2005-07-07 04:45:00,2005-07-07 12:30:00,2005-07-07 12:29:00,2005-07-07 12:30:00,155,,200603,200605,200703,200705,200803,200805
2005-07-08,O,2005-07-08 04:45:00,2005-07-08 12:30:00,2005-07-08 12:29:00,2005-07-08 12:30:00,154,,200603,200605,200703,200705,200803,200805
2005-07-11,O,2005-07-11 04:45:00,2005-07-11 12:30:00,2005-07-11 12:29:00,2005-07-11 12:30:00,153,,200603,200605,200703,200705,200803,200805
2005-07-12,O,2005-07-12 04:45:00,2005-07-12 12:30:00,2005-07-12 12:29:00,2005-07-12 12:30:00,152,,200603,200605,200703,200705,200803,200805
2005-07-13,O,2005-07-13 04:45:00,2005-07-13 12:30:00,2005-07-13 12:29:00,2005-07-13 12:30:00,151,,200603,200605,200703,200705,200803,200805
2005-07-14,O,2005-07-14 04:45:00,2005-07-14 12:30:00,2005-07-14 12:29:00,2005-07-14 12:30:00,150,,200603,200605,200703,200705,200803,200805
2005-07-15,O,2005-07-15 04:45:00,2005-07-15 12:30:00,2005-07-15 12:29:00,2005-07-15 12:30:00,149,,200603,200605,200703,200705,200803,200805
2005-07-18,O,2005-07-18 04:45:00,2005-07-18 12:30:00,2005-07-18 12:29:00,2005-07-18 12:30:00,148,,200603,200605,200703,200705,200803,200805
2005-07-19,O,2005-07-19 04:45:00,2005-07-19 12:30:00,2005-07-19 12:29:00,2005-07-19 12:30:00,147,,200603,200605,200703,200705,200803,200805
2005-07-20,O,2005-07-20 04:45:00,2005-07-20 12:30:00,2005-07-20 12:29:00,2005-07-20 12:30:00,146,,200603,200605,200703,200705,200803,200805
2005-07-21,O,2005-07-21 04:45:00,2005-07-21 12:30:00,2005-07-21 12:29:00,2005-07-21 12:30:00,145,,200603,200605,200703,200705,200803,200805
2005-07-22,O,2005-07-22 04:45:00,2005-07-22 12:30:00,2005-07-22 12:29:00,2005-07-22 12:30:00,144,,200603,200605,200703,200705,200803,200805
2005-07-25,O,2005-07-25 04:45:00,2005-07-25 12:30:00,2005-07-25 12:29:00,2005-07-25 12:30:00,143,,200603,200605,200703,200705,200803,200805
2005-07-26,O,2005-07-26 04:45:00,2005-07-26 12:30:00,2005-07-26 12:29:00,2005-07-26 12:30:00,142,,200603,200605,200703,200705,200803,200805
2005-07-27,O,2005-07-27 04:45:00,2005-07-27 12:30:00,2005-07-27 12:29:00,2005-07-27 12:30:00,141,,200603,200605,200703,200705,200803,200805
2005-07-28,O,2005-07-28 04:45:00,2005-07-28 12:30:00,2005-07-28 12:29:00,2005-07-28 12:30:00,140,,200603,200605,200703,200705,200803,200805
2005-07-29,O,2005-07-29 04:45:00,2005-07-29 12:30:00,2005-07-29 12:29:00,2005-07-29 12:30:00,139,,200603,200605,200703,200705,200803,200805
2005-08-01,O,2005-08-01 04:45:00,2005-08-01 12:30:00,2005-08-01 12:29:00,2005-08-01 12:30:00,138,,200603,200605,200703,200705,200803,200805
2005-08-02,O,2005-08-02 04:45:00,2005-08-02 12:30:00,2005-08-02 12:29:00,2005-08-02 12:30:00,137,,200603,200605,200703,200705,200803,200805
2005-08-03,O,2005-08-03 04:45:00,2005-08-03 12:30:00,2005-08-03 12:29:00,2005-08-03 12:30:00,136,,200603,200605,200703,200705,200803,200805
2005-08-04,O,2005-08-04 04:45:00,2005-08-04 12:30:00,2005-08-04 12:29:00,2005-08-04 12:30:00,135,,200603,200605,200703,200705,200803,200805
2005-08-05,O,2005-08-05 04:45:00,2005-08-05 12:30:00,2005-08-05 12:29:00,2005-08-05 12:30:00,134,,200603,200605,200703,200705,200803,200805
2005-08-08,O,2005-08-08 04:45:00,2005-08-08 12:30:00,2005-08-08 12:29:00,2005-08-08 12:30:00,133,,200603,200605,200703,200705,200803,200805
2005-08-09,O,2005-08-09 04:45:00,2005-08-09 12:30:00,2005-08-09 12:29:00,2005-08-09 12:30:00,132,,200603,200605,200703,200705,200803,200805
2005-08-10,O,2005-08-10 04:45:00,2005-08-10 12:30:00,2005-08-10 12:29:00,2005-08-10 12:30:00,131,,200603,200605,200703,200705,200803,200805
2005-08-11,O,2005-08-11 04:45:00,2005-08-11 12:30:00,2005-08-11 12:29:00,2005-08-11 12:30:00,130,,200603,200605,200703,200705,200803,200805
2005-08-12,O,2005-08-12 04:45:00,2005-08-12 12:30:00,2005-08-12 12:29:00,2005-08-12 12:30:00,129,,200603,200605,200703,200705,200803,200805
2005-08-15,O,2005-08-15 04:45:00,2005-08-15 12:30:00,2005-08-15 12:29:00,2005-08-15 12:30:00,128,,200603,200605,200703,200705,200803,200805
2005-08-16,O,2005-08-16 04:45:00,2005-08-16 12:30:00,2005-08-16 12:29:00,2005-08-16 12:30:00,127,,200603,200605,200703,200705,200803,200805
2005-08-17,O,2005-08-17 04:45:00,2005-08-17 12:30:00,2005-08-17 12:29:00,2005-08-17 12:30:00,126,,200603,200605,200703,200705,200803,200805
2005-08-18,O,2005-08-18 04:45:00,2005-08-18 12:30:00,2005-08-18 12:29:00,2005-08-18 12:30:00,125,,200603,200605,200703,200705,200803,200805
2005-08-19,O,2005-08-19 04:45:00,2005-08-19 12:30:00,2005-08-19 12:29:00,2005-08-19 12:30:00,124,,200603,200605,200703,200705,200803,200805
2005-08-22,O,2005-08-22 04:45:00,2005-08-22 12:30:00,2005-08-22 12:29:00,2005-08-22 12:30:00,123,,200603,200605,200703,200705,200803,200805
2005-08-23,O,2005-08-23 04:45:00,2005-08-23 12:30:00,2005-08-23 12:29:00,2005-08-23 12:30:00,122,,200603,200605,200703,200705,200803,200805
2005-08-24,O,2005-08-24 04:45:00,2005-08-24 12:30:00,2005-08-24 12:29:00,2005-08-24 12:30:00,121,,200603,200605,200703,200705,200803,200805
2005-08-25,O,2005-08-25 04:45:00,2005-08-25 12:30:00,2005-08-25 12:29:00,2005-08-25 12:30:00,120,,200603,200605,200703,200705,200803,200805
2005-08-26,O,2005-08-26 04:45:00,2005-08-26 12:30:00,2005-08-26 12:29:00,2005-08-26 12:30:00,119,,200603,200605,200703,200705,200803,200805
2005-08-29,O,2005-08-29 04:45:00,2005-08-29 12:30:00,2005-08-29 12:29:00,2005-08-29 12:30:00,118,,200603,200605,200703,200705,200803,200805
2005-08-30,O,2005-08-30 04:45:00,2005-08-30 12:30:00,2005-08-30 12:29:00,2005-08-30 12:30:00,117,,200603,200605,200703,200705,200803,200805
2005-08-31,O,2005-08-31 04:45:00,2005-08-31 12:30:00,2005-08-31 12:29:00,2005-08-31 12:30:00,116,,200603,200605,200703,200705,200803,200805
2005-09-01,O,2005-09-01 04:45:00,2005-09-01 12:30:00,2005-09-01 12:29:00,2005-09-01 12:30:00,115,,200603,200605,200703,200705,200803,200805
2005-09-02,O,2005-09-02 04:45:00,2005-09-02 12:30:00,2005-09-02 12:29:00,2005-09-02 12:30:00,114,,200603,200605,200703,200705,200803,200805
2005-09-05,O,2005-09-05 04:45:00,2005-09-05 12:30:00,2005-09-05 12:29:00,2005-09-05 12:30:00,113,,200603,200605,200703,200705,200803,200805
2005-09-06,O,2005-09-06 04:45:00,2005-09-06 12:30:00,2005-09-06 12:29:00,2005-09-06 12:30:00,112,,200603,200605,200703,200705,200803,200805
2005-09-07,O,2005-09-07 04:45:00,2005-09-07 12:30:00,2005-09-07 12:29:00,2005-09-07 12:30:00,111,,200603,200605,200703,200705,200803,200805
2005-09-08,O,2005-09-08 04:45:00,2005-09-08 12:30:00,2005-09-08 12:29:00,2005-09-08 12:30:00,110,,200603,200605,200703,200705,200803,200805
2005-09-09,O,2005-09-09 04:45:00,2005-09-09 12:30:00,2005-09-09 12:29:00,2005-09-09 12:30:00,109,,200603,200605,200703,200705,200803,200805
2005-09-12,O,2005-09-12 04:45:00,2005-09-12 12:30:00,2005-09-12 12:29:00,2005-09-12 12:30:00,108,,200603,200605,200703,200705,200803,200805
2005-09-13,O,2005-09-13 04:45:00,2005-09-13 12:30:00,2005-09-13 12:29:00,2005-09-13 12:30:00,107,,200603,200605,200703,200705,200803,200805
2005-09-14,O,2005-09-14 04:45:00,2005-09-14 12:30:00,2005-09-14 12:29:00,2005-09-14 12:30:00,106,,200603,200605,200703,200705,200803,200805
2005-09-15,O,2005-09-15 04:45:00,2005-09-15 12:30:00,2005-09-15 12:29:00,2005-09-15 12:30:00,105,,200603,200605,200703,200705,200803,200805
2005-09-16,O,2005-09-16 04:45:00,2005-09-16 12:30:00,2005-09-16 12:29:00,2005-09-16 12:30:00,104,,200603,200605,200703,200705,200803,200805
2005-09-19,O,2005-09-19 04:45:00,2005-09-19 12:30:00,2005-09-19 12:29:00,2005-09-19 12:30:00,103,,200603,200605,200703,200705,200803,200805
2005-09-20,O,2005-09-20 04:45:00,2005-09-20 12:30:00,2005-09-20 12:29:00,2005-09-20 12:30:00,102,,200603,200605,200703,200705,200803,200805
2005-09-21,O,2005-09-21 04:45:00,2005-09-21 12:30:00,2005-09-21 12:29:00,2005-09-21 12:30:00,101,,200603,200605,200703,200705,200803,200805
2005-09-22,O,2005-09-22 04:45:00,2005-09-22 12:30:00,2005-09-22 12:29:00,2005-09-22 12:30:00,100,,200603,200605,200703,200705,200803,200805
2005-09-23,O,2005-09-23 04:45:00,2005-09-23 12:30:00,2005-09-23 12:29:00,2005-09-23 12:30:00,99,,200603,200605,200703,200705,200803,200805
2005-09-26,O,2005-09-26 04:45:00,2005-09-26 12:30:00,2005-09-26 12:29:00,2005-09-26 12:30:00,98,,200603,200605,200703,200705,200803,200805
2005-09-27,O,2005-09-27 04:45:00,2005-09-27 12:30:00,2005-09-27 12:29:00,2005-09-27 12:30:00,97,,200603,200605,200703,200705,200803,200805
2005-09-28,O,2005-09-28 04:45:00,2005-09-28 12:30:00,2005-09-28 12:29:00,2005-09-28 12:30:00,96,,200603,200605,200703,200705,200803,200805
2005-09-29,O,2005-09-29 04:45:00,2005-09-29 12:30:00,2005-09-29 12:29:00,2005-09-29 12:30:00,95,,200603,200605,200703,200705,200803,200805
2005-09-30,O,2005-09-30 04:45:00,2005-09-30 12:30:00,2005-09-30 12:29:00,2005-09-30 12:30:00,94,,200603,200605,200703,200705,200803,200805
2005-10-03,O,2005-10-03 04:45:00,2005-10-03 12:30:00,2005-10-03 12:29:00,2005-10-03 12:30:00,93,,200603,200605,200703,200705,200803,200805
2005-10-04,O,2005-10-04 04:45:00,2005-10-04 12:30:00,2005-10-04 12:29:00,2005-10-04 12:30:00,92,,200603,200605,200703,200705,200803,200805
2005-10-05,O,2005-10-05 04:45:00,2005-10-05 12:30:00,2005-10-05 12:29:00,2005-10-05 12:30:00,91,,200603,200605,200703,200705,200803,200805
2005-10-06,O,2005-10-06 04:45:00,2005-10-06 12:30:00,2005-10-06 12:29:00,2005-10-06 12:30:00,90,,200603,200605,200703,200705,200803,200805
2005-10-07,O,2005-10-07 04:45:00,2005-10-07 12:30:00,2005-10-07 12:29:00,2005-10-07 12:30:00,89,,200603,200605,200703,200705,200803,200805
2005-10-10,O,2005-10-10 04:45:00,2005-10-10 12:30:00,2005-10-10 12:29:00,2005-10-10 12:30:00,88,,200603,200605,200703,200705,200803,200805
2005-10-11,O,2005-10-11 04:45:00,2005-10-11 12:30:00,2005-10-11 12:29:00,2005-10-11 12:30:00,87,,200603,200605,200703,200705,200803,200805
2005-10-12,O,2005-10-12 04:45:00,2005-10-12 12:30:00,2005-10-12 12:29:00,2005-10-12 12:30:00,86,,200603,200605,200703,200705,200803,200805
2005-10-13,O,2005-10-13 04:45:00,2005-10-13 12:30:00,2005-10-13 12:29:00,2005-10-13 12:30:00,85,,200603,200605,200703,200705,200803,200805
2005-10-14,O,2005-10-14 04:45:00,2005-10-14 12:30:00,2005-10-14 12:29:00,2005-10-14 12:30:00,84,,200603,200605,200703,200705,200803,200805
2005-10-17,O,2005-10-17 04:45:00,2005-10-17 12:30:00,2005-10-17 12:29:00,2005-10-17 12:30:00,83,,200603,200605,200703,200705,200803,200805
2005-10-18,O,2005-10-18 04:45:00,2005-10-18 12:30:00,2005-10-18 12:29:00,2005-10-18 12:30:00,82,,200603,200605,200703,200705,200803,200805
2005-10-19,O,2005-10-19 04:45:00,2005-10-19 12:30:00,2005-10-19 12:29:00,2005-10-19 12:30:00,81,,200603,200605,200703,200705,200803,200805
2005-10-20,O,2005-10-20 04:45:00,2005-10-20 12:30:00,2005-10-20 12:29:00,2005-10-20 12:30:00,80,,200603,200605,200703,200705,200803,200805
2005-10-21,O,2005-10-21 04:45:00,2005-10-21 12:30:00,2005-10-21 12:29:00,2005-10-21 12:30:00,79,,200603,200605,200703,200705,200803,200805
2005-10-24,O,2005-10-24 04:45:00,2005-10-24 12:30:00,2005-10-24 12:29:00,2005-10-24 12:30:00,78,,200603,200605,200703,200705,200803,200805
2005-10-25,O,2005-10-25 04:45:00,2005-10-25 12:30:00,2005-10-25 12:29:00,2005-10-25 12:30:00,77,,200603,200605,200703,200705,200803,200805
2005-10-26,O,2005-10-26 04:45:00,2005-10-26 12:30:00,2005-10-26 12:29:00,2005-10-26 12:30:00,76,,200603,200605,200703,200705,200803,200805
2005-10-27,O,2005-10-27 04:45:00,2005-10-27 12:30:00,2005-10-27 12:29:00,2005-10-27 12:30:00,75,,200603,200605,200703,200705,200803,200805
2005-10-28,O,2005-10-28 04:45:00,2005-10-28 12:30:00,2005-10-28 12:29:00,2005-10-28 12:30:00,74,,200603,200605,200703,200705,200803,200805
2005-10-31,O,2005-10-31 04:45:00,2005-10-31 12:30:00,2005-10-31 12:29:00,2005-10-31 12:30:00,73,,200603,200605,200703,200705,200803,200805
2005-11-01,O,2005-11-01 04:45:00,2005-11-01 12:30:00,2005-11-01 12:29:00,2005-11-01 12:30:00,72,,200603,200605,200703,200705,200803,200805
2005-11-02,O,2005-11-02 04:45:00,2005-11-02 12:30:00,2005-11-02 12:29:00,2005-11-02 12:30:00,71,,200603,200605,200703,200705,200803,200805
2005-11-03,O,2005-11-03 04:45:00,2005-11-03 12:30:00,2005-11-03 12:29:00,2005-11-03 12:30:00,70,,200603,200605,200703,200705,200803,200805
2005-11-04,O,2005-11-04 04:45:00,2005-11-04 12:30:00,2005-11-04 12:29:00,2005-11-04 12:30:00,69,,200603,200605,200703,200705,200803,200805
2005-11-07,O,2005-11-07 04:45:00,2005-11-07 12:30:00,2005-11-07 12:29:00,2005-11-07 12:30:00,68,,200603,200605,200703,200705,200803,200805
2005-11-08,O,2005-11-08 04:45:00,2005-11-08 12:30:00,2005-11-08 12:29:00,2005-11-08 12:30:00,67,,200603,200605,200703,200705,200803,200805
2005-11-09,O,2005-11-09 04:45:00,2005-11-09 12:30:00,2005-11-09 12:29:00,2005-11-09 12:30:00,66,,200603,200605,200703,200705,200803,200805
2005-11-10,O,2005-11-10 04:45:00,2005-11-10 12:30:00,2005-11-10 12:29:00,2005-11-10 12:30:00,65,,200603,200605,200703,200705,200803,200805
2005-11-11,O,2005-11-11 04:45:00,2005-11-11 12:30:00,2005-11-11 12:29:00,2005-11-11 12:30:00,64,,200603,200605,200703,200705,200803,200805
2005-11-14,O,2005-11-14 04:45:00,2005-11-14 12:30:00,2005-11-14 12:29:00,2005-11-14 12:30:00,63,,200603,200605,200703,200705,200803,200805
2005-11-15,O,2005-11-15 04:45:00,2005-11-15 12:30:00,2005-11-15 12:29:00,2005-11-15 12:30:00,62,,200603,200605,200703,200705,200803,200805
