date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Gasoil_N0,Gasoil_N1,Gasoil_N2,Gasoil_N3,Gasoil_N4,Gasoil_N5,Gasoil_N6
1995-04-10,O,1995-04-09 18:00:00,1995-04-10 17:00:00,1995-04-10 11:28:00,1995-04-10 11:30:00,10,199504,199505,199506,199507,199508,199509,199510
1995-04-11,O,1995-04-10 19:00:00,1995-04-11 17:00:00,1995-04-11 11:28:00,1995-04-11 11:30:00,9,199504,199505,199506,199507,199508,199509,199510
1995-04-12,O,1995-04-11 19:00:00,1995-04-12 17:00:00,1995-04-12 11:28:00,1995-04-12 11:30:00,8,199504,199505,199506,199507,199508,199509,199510
1995-04-13,O,1995-04-12 19:00:00,1995-04-13 17:00:00,1995-04-13 11:28:00,1995-04-13 11:30:00,7,,199505,199506,199507,199508,199509,199510
1995-04-14,X,,,,,,,,,,,,
1995-04-17,X,,,,,,,,,,,,
1995-04-18,O,1995-04-17 19:00:00,1995-04-18 17:00:00,1995-04-18 11:28:00,1995-04-18 11:30:00,6,,199505,199506,199507,199508,199509,199510
1995-04-19,O,1995-04-18 19:00:00,1995-04-19 17:00:00,1995-04-19 11:28:00,1995-04-19 11:30:00,5,,199505,199506,199507,199508,199509,199510
1995-04-20,O,1995-04-19 19:00:00,1995-04-20 17:00:00,1995-04-20 11:28:00,1995-04-20 11:30:00,4,,199505,199506,199507,199508,199509,199510
1995-04-21,O,1995-04-20 19:00:00,1995-04-21 17:00:00,1995-04-21 11:28:00,1995-04-21 11:30:00,3,,199505,199506,199507,199508,199509,199510
1995-04-24,O,1995-04-23 18:00:00,1995-04-24 17:00:00,1995-04-24 11:28:00,1995-04-24 11:30:00,2,,199505,199506,199507,199508,199509,199510
1995-04-25,O,1995-04-24 19:00:00,1995-04-25 17:00:00,1995-04-25 11:28:00,1995-04-25 11:30:00,1,,199505,199506,199507,199508,199509,199510
1995-04-26,O,1995-04-25 19:00:00,1995-04-26 17:00:00,1995-04-26 11:28:00,1995-04-26 11:30:00,0,,199505,199506,199507,199508,199509,199510
1995-04-27,O,1995-04-26 19:00:00,1995-04-27 17:00:00,1995-04-27 11:28:00,1995-04-27 11:30:00,20,199505,199506,199507,199508,199509,199510,199511
1995-04-28,O,1995-04-27 19:00:00,1995-04-28 17:00:00,1995-04-28 11:28:00,1995-04-28 11:30:00,19,199505,199506,199507,199508,199509,199510,199511
1995-05-01,O,1995-04-30 18:00:00,1995-05-01 17:00:00,1995-05-01 11:28:00,1995-05-01 11:30:00,18,199505,199506,199507,199508,199509,199510,199511
1995-05-02,O,1995-05-01 19:00:00,1995-05-02 17:00:00,1995-05-02 11:28:00,1995-05-02 11:30:00,17,199505,199506,199507,199508,199509,199510,199511
1995-05-03,O,1995-05-02 19:00:00,1995-05-03 17:00:00,1995-05-03 11:28:00,1995-05-03 11:30:00,16,199505,199506,199507,199508,199509,199510,199511
1995-05-04,O,1995-05-03 19:00:00,1995-05-04 17:00:00,1995-05-04 11:28:00,1995-05-04 11:30:00,15,199505,199506,199507,199508,199509,199510,199511
1995-05-05,O,1995-05-04 19:00:00,1995-05-05 17:00:00,1995-05-05 11:28:00,1995-05-05 11:30:00,14,199505,199506,199507,199508,199509,199510,199511
1995-05-08,X,,,,,,,,,,,,
1995-05-09,O,1995-05-08 19:00:00,1995-05-09 17:00:00,1995-05-09 11:28:00,1995-05-09 11:30:00,13,199505,199506,199507,199508,199509,199510,199511
1995-05-10,O,1995-05-09 19:00:00,1995-05-10 17:00:00,1995-05-10 11:28:00,1995-05-10 11:30:00,12,199505,199506,199507,199508,199509,199510,199511
1995-05-11,O,1995-05-10 19:00:00,1995-05-11 17:00:00,1995-05-11 11:28:00,1995-05-11 11:30:00,11,199505,199506,199507,199508,199509,199510,199511
1995-05-12,O,1995-05-11 19:00:00,1995-05-12 17:00:00,1995-05-12 11:28:00,1995-05-12 11:30:00,10,,199506,199507,199508,199509,199510,199511
1995-05-15,O,1995-05-14 18:00:00,1995-05-15 17:00:00,1995-05-15 11:28:00,1995-05-15 11:30:00,9,,199506,199507,199508,199509,199510,199511
1995-05-16,O,1995-05-15 19:00:00,1995-05-16 17:00:00,1995-05-16 11:28:00,1995-05-16 11:30:00,8,,199506,199507,199508,199509,199510,199511
1995-05-17,O,1995-05-16 19:00:00,1995-05-17 17:00:00,1995-05-17 11:28:00,1995-05-17 11:30:00,7,,199506,199507,199508,199509,199510,199511
1995-05-18,O,1995-05-17 19:00:00,1995-05-18 17:00:00,1995-05-18 11:28:00,1995-05-18 11:30:00,6,,199506,199507,199508,199509,199510,199511
1995-05-19,O,1995-05-18 19:00:00,1995-05-19 17:00:00,1995-05-19 11:28:00,1995-05-19 11:30:00,5,,199506,199507,199508,199509,199510,199511
1995-05-22,O,1995-05-21 18:00:00,1995-05-22 17:00:00,1995-05-22 11:28:00,1995-05-22 11:30:00,4,,199506,199507,199508,199509,199510,199511
1995-05-23,O,1995-05-22 19:00:00,1995-05-23 17:00:00,1995-05-23 11:28:00,1995-05-23 11:30:00,3,,199506,199507,199508,199509,199510,199511
1995-05-24,O,1995-05-23 19:00:00,1995-05-24 17:00:00,1995-05-24 11:28:00,1995-05-24 11:30:00,2,,199506,199507,199508,199509,199510,199511
1995-05-25,O,1995-05-24 19:00:00,1995-05-25 17:00:00,1995-05-25 11:28:00,1995-05-25 11:30:00,1,,199506,199507,199508,199509,199510,199511
1995-05-26,O,1995-05-25 19:00:00,1995-05-26 17:00:00,1995-05-26 11:28:00,1995-05-26 11:30:00,0,,199506,199507,199508,199509,199510,199511
1995-05-29,X,,,,,,,,,,,,
1995-05-30,O,1995-05-29 19:00:00,1995-05-30 17:00:00,1995-05-30 11:28:00,1995-05-30 11:30:00,21,199506,199507,199508,199509,199510,199511,199512
1995-05-31,O,1995-05-30 19:00:00,1995-05-31 17:00:00,1995-05-31 11:28:00,1995-05-31 11:30:00,20,199506,199507,199508,199509,199510,199511,199512
1995-06-01,O,1995-05-31 19:00:00,1995-06-01 17:00:00,1995-06-01 11:28:00,1995-06-01 11:30:00,19,199506,199507,199508,199509,199510,199511,199512
1995-06-02,O,1995-06-01 19:00:00,1995-06-02 17:00:00,1995-06-02 11:28:00,1995-06-02 11:30:00,18,199506,199507,199508,199509,199510,199511,199512
1995-06-05,O,1995-06-04 18:00:00,1995-06-05 17:00:00,1995-06-05 11:28:00,1995-06-05 11:30:00,17,199506,199507,199508,199509,199510,199511,199512
1995-06-06,O,1995-06-05 19:00:00,1995-06-06 17:00:00,1995-06-06 11:28:00,1995-06-06 11:30:00,16,199506,199507,199508,199509,199510,199511,199512
1995-06-07,O,1995-06-06 19:00:00,1995-06-07 17:00:00,1995-06-07 11:28:00,1995-06-07 11:30:00,15,199506,199507,199508,199509,199510,199511,199512
1995-06-08,O,1995-06-07 19:00:00,1995-06-08 17:00:00,1995-06-08 11:28:00,1995-06-08 11:30:00,14,199506,199507,199508,199509,199510,199511,199512
1995-06-09,O,1995-06-08 19:00:00,1995-06-09 17:00:00,1995-06-09 11:28:00,1995-06-09 11:30:00,13,199506,199507,199508,199509,199510,199511,199512
1995-06-12,O,1995-06-11 18:00:00,1995-06-12 17:00:00,1995-06-12 11:28:00,1995-06-12 11:30:00,12,199506,199507,199508,199509,199510,199511,199512
1995-06-13,O,1995-06-12 19:00:00,1995-06-13 17:00:00,1995-06-13 11:28:00,1995-06-13 11:30:00,11,,199507,199508,199509,199510,199511,199512
1995-06-14,O,1995-06-13 19:00:00,1995-06-14 17:00:00,1995-06-14 11:28:00,1995-06-14 11:30:00,10,,199507,199508,199509,199510,199511,199512
1995-06-15,O,1995-06-14 19:00:00,1995-06-15 17:00:00,1995-06-15 11:28:00,1995-06-15 11:30:00,9,,199507,199508,199509,199510,199511,199512
1995-06-16,O,1995-06-15 19:00:00,1995-06-16 17:00:00,1995-06-16 11:28:00,1995-06-16 11:30:00,8,,199507,199508,199509,199510,199511,199512
1995-06-19,O,1995-06-18 18:00:00,1995-06-19 17:00:00,1995-06-19 11:28:00,1995-06-19 11:30:00,7,,199507,199508,199509,199510,199511,199512
1995-06-20,O,1995-06-19 19:00:00,1995-06-20 17:00:00,1995-06-20 11:28:00,1995-06-20 11:30:00,6,,199507,199508,199509,199510,199511,199512
1995-06-21,O,1995-06-20 19:00:00,1995-06-21 17:00:00,1995-06-21 11:28:00,1995-06-21 11:30:00,5,,199507,199508,199509,199510,199511,199512
1995-06-22,O,1995-06-21 19:00:00,1995-06-22 17:00:00,1995-06-22 11:28:00,1995-06-22 11:30:00,4,,199507,199508,199509,199510,199511,199512
1995-06-23,O,1995-06-22 19:00:00,1995-06-23 17:00:00,1995-06-23 11:28:00,1995-06-23 11:30:00,3,,199507,199508,199509,199510,199511,199512
1995-06-26,O,1995-06-25 18:00:00,1995-06-26 17:00:00,1995-06-26 11:28:00,1995-06-26 11:30:00,2,,199507,199508,199509,199510,199511,199512
1995-06-27,O,1995-06-26 19:00:00,1995-06-27 17:00:00,1995-06-27 11:28:00,1995-06-27 11:30:00,1,,199507,199508,199509,199510,199511,199512
1995-06-28,O,1995-06-27 19:00:00,1995-06-28 17:00:00,1995-06-28 11:28:00,1995-06-28 11:30:00,0,,199507,199508,199509,199510,199511,199512
1995-06-29,O,1995-06-28 19:00:00,1995-06-29 17:00:00,1995-06-29 11:28:00,1995-06-29 11:30:00,20,199507,199508,199509,199510,199511,199512,199601
1995-06-30,O,1995-06-29 19:00:00,1995-06-30 17:00:00,1995-06-30 11:28:00,1995-06-30 11:30:00,19,199507,199508,199509,199510,199511,199512,199601
1995-07-03,O,1995-07-02 18:00:00,1995-07-03 17:00:00,1995-07-03 11:28:00,1995-07-03 11:30:00,18,199507,199508,199509,199510,199511,199512,199601
1995-07-04,O,1995-07-03 19:00:00,1995-07-04 17:00:00,1995-07-04 11:28:00,1995-07-04 11:30:00,17,199507,199508,199509,199510,199511,199512,199601
1995-07-05,O,1995-07-04 19:00:00,1995-07-05 17:00:00,1995-07-05 11:28:00,1995-07-05 11:30:00,16,199507,199508,199509,199510,199511,199512,199601
1995-07-06,O,1995-07-05 19:00:00,1995-07-06 17:00:00,1995-07-06 11:28:00,1995-07-06 11:30:00,15,199507,199508,199509,199510,199511,199512,199601
1995-07-07,O,1995-07-06 19:00:00,1995-07-07 17:00:00,1995-07-07 11:28:00,1995-07-07 11:30:00,14,199507,199508,199509,199510,199511,199512,199601
1995-07-10,O,1995-07-09 18:00:00,1995-07-10 17:00:00,1995-07-10 11:28:00,1995-07-10 11:30:00,13,199507,199508,199509,199510,199511,199512,199601
1995-07-11,O,1995-07-10 19:00:00,1995-07-11 17:00:00,1995-07-11 11:28:00,1995-07-11 11:30:00,12,199507,199508,199509,199510,199511,199512,199601
1995-07-12,O,1995-07-11 19:00:00,1995-07-12 17:00:00,1995-07-12 11:28:00,1995-07-12 11:30:00,11,199507,199508,199509,199510,199511,199512,199601
1995-07-13,O,1995-07-12 19:00:00,1995-07-13 17:00:00,1995-07-13 11:28:00,1995-07-13 11:30:00,10,,199508,199509,199510,199511,199512,199601
1995-07-14,O,1995-07-13 19:00:00,1995-07-14 17:00:00,1995-07-14 11:28:00,1995-07-14 11:30:00,9,,199508,199509,199510,199511,199512,199601
1995-07-17,O,1995-07-16 18:00:00,1995-07-17 17:00:00,1995-07-17 11:28:00,1995-07-17 11:30:00,8,,199508,199509,199510,199511,199512,199601
1995-07-18,O,1995-07-17 19:00:00,1995-07-18 17:00:00,1995-07-18 11:28:00,1995-07-18 11:30:00,7,,199508,199509,199510,199511,199512,199601
1995-07-19,O,1995-07-18 19:00:00,1995-07-19 17:00:00,1995-07-19 11:28:00,1995-07-19 11:30:00,6,,199508,199509,199510,199511,199512,199601
1995-07-20,O,1995-07-19 19:00:00,1995-07-20 17:00:00,1995-07-20 11:28:00,1995-07-20 11:30:00,5,,199508,199509,199510,199511,199512,199601
1995-07-21,O,1995-07-20 19:00:00,1995-07-21 17:00:00,1995-07-21 11:28:00,1995-07-21 11:30:00,4,,199508,199509,199510,199511,199512,199601
1995-07-24,O,1995-07-23 18:00:00,1995-07-24 17:00:00,1995-07-24 11:28:00,1995-07-24 11:30:00,3,,199508,199509,199510,199511,199512,199601
1995-07-25,O,1995-07-24 19:00:00,1995-07-25 17:00:00,1995-07-25 11:28:00,1995-07-25 11:30:00,2,,199508,199509,199510,199511,199512,199601
1995-07-26,O,1995-07-25 19:00:00,1995-07-26 17:00:00,1995-07-26 11:28:00,1995-07-26 11:30:00,1,,199508,199509,199510,199511,199512,199601
1995-07-27,O,1995-07-26 19:00:00,1995-07-27 17:00:00,1995-07-27 11:28:00,1995-07-27 11:30:00,0,,199508,199509,199510,199511,199512,199601
1995-07-28,O,1995-07-27 19:00:00,1995-07-28 17:00:00,1995-07-28 11:28:00,1995-07-28 11:30:00,21,199508,199509,199510,199511,199512,199601,199602
1995-07-31,O,1995-07-30 18:00:00,1995-07-31 17:00:00,1995-07-31 11:28:00,1995-07-31 11:30:00,20,199508,199509,199510,199511,199512,199601,199602
1995-08-01,O,1995-07-31 19:00:00,1995-08-01 17:00:00,1995-08-01 11:28:00,1995-08-01 11:30:00,19,199508,199509,199510,199511,199512,199601,199602
1995-08-02,O,1995-08-01 19:00:00,1995-08-02 17:00:00,1995-08-02 11:28:00,1995-08-02 11:30:00,18,199508,199509,199510,199511,199512,199601,199602
1995-08-03,O,1995-08-02 19:00:00,1995-08-03 17:00:00,1995-08-03 11:28:00,1995-08-03 11:30:00,17,199508,199509,199510,199511,199512,199601,199602
1995-08-04,O,1995-08-03 19:00:00,1995-08-04 17:00:00,1995-08-04 11:28:00,1995-08-04 11:30:00,16,199508,199509,199510,199511,199512,199601,199602
1995-08-07,O,1995-08-06 18:00:00,1995-08-07 17:00:00,1995-08-07 11:28:00,1995-08-07 11:30:00,15,199508,199509,199510,199511,199512,199601,199602
1995-08-08,O,1995-08-07 19:00:00,1995-08-08 17:00:00,1995-08-08 11:28:00,1995-08-08 11:30:00,14,199508,199509,199510,199511,199512,199601,199602
1995-08-09,O,1995-08-08 19:00:00,1995-08-09 17:00:00,1995-08-09 11:28:00,1995-08-09 11:30:00,13,199508,199509,199510,199511,199512,199601,199602
1995-08-10,O,1995-08-09 19:00:00,1995-08-10 17:00:00,1995-08-10 11:28:00,1995-08-10 11:30:00,12,199508,199509,199510,199511,199512,199601,199602
1995-08-11,O,1995-08-10 19:00:00,1995-08-11 17:00:00,1995-08-11 11:28:00,1995-08-11 11:30:00,11,,199509,199510,199511,199512,199601,199602
1995-08-14,O,1995-08-13 18:00:00,1995-08-14 17:00:00,1995-08-14 11:28:00,1995-08-14 11:30:00,10,,199509,199510,199511,199512,199601,199602
1995-08-15,O,1995-08-14 19:00:00,1995-08-15 17:00:00,1995-08-15 11:28:00,1995-08-15 11:30:00,9,,199509,199510,199511,199512,199601,199602
1995-08-16,O,1995-08-15 19:00:00,1995-08-16 17:00:00,1995-08-16 11:28:00,1995-08-16 11:30:00,8,,199509,199510,199511,199512,199601,199602
1995-08-17,O,1995-08-16 19:00:00,1995-08-17 17:00:00,1995-08-17 11:28:00,1995-08-17 11:30:00,7,,199509,199510,199511,199512,199601,199602
1995-08-18,O,1995-08-17 19:00:00,1995-08-18 17:00:00,1995-08-18 11:28:00,1995-08-18 11:30:00,6,,199509,199510,199511,199512,199601,199602
1995-08-21,O,1995-08-20 18:00:00,1995-08-21 17:00:00,1995-08-21 11:28:00,1995-08-21 11:30:00,5,,199509,199510,199511,199512,199601,199602
1995-08-22,O,1995-08-21 19:00:00,1995-08-22 17:00:00,1995-08-22 11:28:00,1995-08-22 11:30:00,4,,199509,199510,199511,199512,199601,199602
1995-08-23,O,1995-08-22 19:00:00,1995-08-23 17:00:00,1995-08-23 11:28:00,1995-08-23 11:30:00,3,,199509,199510,199511,199512,199601,199602
1995-08-24,O,1995-08-23 19:00:00,1995-08-24 17:00:00,1995-08-24 11:28:00,1995-08-24 11:30:00,2,,199509,199510,199511,199512,199601,199602
1995-08-25,O,1995-08-24 19:00:00,1995-08-25 17:00:00,1995-08-25 11:28:00,1995-08-25 11:30:00,1,,199509,199510,199511,199512,199601,199602
1995-08-28,X,,,,,,,,,,,,
1995-08-29,O,1995-08-28 19:00:00,1995-08-29 17:00:00,1995-08-29 11:28:00,1995-08-29 11:30:00,0,,199509,199510,199511,199512,199601,199602
1995-08-30,O,1995-08-29 19:00:00,1995-08-30 17:00:00,1995-08-30 11:28:00,1995-08-30 11:30:00,21,199509,199510,199511,199512,199601,199602,199603
1995-08-31,O,1995-08-30 19:00:00,1995-08-31 17:00:00,1995-08-31 11:28:00,1995-08-31 11:30:00,20,199509,199510,199511,199512,199601,199602,199603
1995-09-01,O,1995-08-31 19:00:00,1995-09-01 17:00:00,1995-09-01 11:28:00,1995-09-01 11:30:00,19,199509,199510,199511,199512,199601,199602,199603
1995-09-04,O,1995-09-03 18:00:00,1995-09-04 17:00:00,1995-09-04 11:28:00,1995-09-04 11:30:00,18,199509,199510,199511,199512,199601,199602,199603
1995-09-05,O,1995-09-04 19:00:00,1995-09-05 17:00:00,1995-09-05 11:28:00,1995-09-05 11:30:00,17,199509,199510,199511,199512,199601,199602,199603
1995-09-06,O,1995-09-05 19:00:00,1995-09-06 17:00:00,1995-09-06 11:28:00,1995-09-06 11:30:00,16,199509,199510,199511,199512,199601,199602,199603
1995-09-07,O,1995-09-06 19:00:00,1995-09-07 17:00:00,1995-09-07 11:28:00,1995-09-07 11:30:00,15,199509,199510,199511,199512,199601,199602,199603
1995-09-08,O,1995-09-07 19:00:00,1995-09-08 17:00:00,1995-09-08 11:28:00,1995-09-08 11:30:00,14,199509,199510,199511,199512,199601,199602,199603
1995-09-11,O,1995-09-10 18:00:00,1995-09-11 17:00:00,1995-09-11 11:28:00,1995-09-11 11:30:00,13,199509,199510,199511,199512,199601,199602,199603
1995-09-12,O,1995-09-11 19:00:00,1995-09-12 17:00:00,1995-09-12 11:28:00,1995-09-12 11:30:00,12,199509,199510,199511,199512,199601,199602,199603
1995-09-13,O,1995-09-12 19:00:00,1995-09-13 17:00:00,1995-09-13 11:28:00,1995-09-13 11:30:00,11,,199510,199511,199512,199601,199602,199603
1995-09-14,O,1995-09-13 19:00:00,1995-09-14 17:00:00,1995-09-14 11:28:00,1995-09-14 11:30:00,10,,199510,199511,199512,199601,199602,199603
1995-09-15,O,1995-09-14 19:00:00,1995-09-15 17:00:00,1995-09-15 11:28:00,1995-09-15 11:30:00,9,,199510,199511,199512,199601,199602,199603
1995-09-18,O,1995-09-17 18:00:00,1995-09-18 17:00:00,1995-09-18 11:28:00,1995-09-18 11:30:00,8,,199510,199511,199512,199601,199602,199603
1995-09-19,O,1995-09-18 19:00:00,1995-09-19 17:00:00,1995-09-19 11:28:00,1995-09-19 11:30:00,7,,199510,199511,199512,199601,199602,199603
1995-09-20,O,1995-09-19 19:00:00,1995-09-20 17:00:00,1995-09-20 11:28:00,1995-09-20 11:30:00,6,,199510,199511,199512,199601,199602,199603
1995-09-21,O,1995-09-20 19:00:00,1995-09-21 17:00:00,1995-09-21 11:28:00,1995-09-21 11:30:00,5,,199510,199511,199512,199601,199602,199603
1995-09-22,O,1995-09-21 19:00:00,1995-09-22 17:00:00,1995-09-22 11:28:00,1995-09-22 11:30:00,4,,199510,199511,199512,199601,199602,199603
1995-09-25,O,1995-09-24 18:00:00,1995-09-25 17:00:00,1995-09-25 11:28:00,1995-09-25 11:30:00,3,,199510,199511,199512,199601,199602,199603
1995-09-26,O,1995-09-25 19:00:00,1995-09-26 17:00:00,1995-09-26 11:28:00,1995-09-26 11:30:00,2,,199510,199511,199512,199601,199602,199603
1995-09-27,O,1995-09-26 19:00:00,1995-09-27 17:00:00,1995-09-27 11:28:00,1995-09-27 11:30:00,1,,199510,199511,199512,199601,199602,199603
1995-09-28,O,1995-09-27 19:00:00,1995-09-28 17:00:00,1995-09-28 11:28:00,1995-09-28 11:30:00,0,,199510,199511,199512,199601,199602,199603
1995-09-29,O,1995-09-28 19:00:00,1995-09-29 17:00:00,1995-09-29 11:28:00,1995-09-29 11:30:00,20,199510,199511,199512,199601,199602,199603,199604
1995-10-02,O,1995-10-01 18:00:00,1995-10-02 17:00:00,1995-10-02 11:28:00,1995-10-02 11:30:00,19,199510,199511,199512,199601,199602,199603,199604
1995-10-03,O,1995-10-02 19:00:00,1995-10-03 17:00:00,1995-10-03 11:28:00,1995-10-03 11:30:00,18,199510,199511,199512,199601,199602,199603,199604
