date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,LondonSugar_N0,LondonSugar_N1,LondonSugar_N2,LondonSugar_N3,LondonSugar_N4,LondonSugar_N5,LondonSugar_N6
1990-02-12,O,1990-02-12 04:45:00,1990-02-12 13:00:00,1990-02-12 12:53:00,1990-02-12 12:55:00,33,199003,199005,199008,199010,199012,199103,199105
1990-02-13,O,1990-02-13 04:45:00,1990-02-13 13:00:00,1990-02-13 12:53:00,1990-02-13 12:55:00,32,199003,199005,199008,199010,199012,199103,199105
1990-02-14,O,1990-02-14 04:45:00,1990-02-14 13:00:00,1990-02-14 12:53:00,1990-02-14 12:55:00,31,,199005,199008,199010,199012,199103,199105
1990-02-15,O,1990-02-15 04:45:00,1990-02-15 13:00:00,1990-02-15 12:53:00,1990-02-15 12:55:00,30,,199005,199008,199010,199012,199103,199105
1990-02-16,O,1990-02-16 04:45:00,1990-02-16 13:00:00,1990-02-16 12:53:00,1990-02-16 12:55:00,29,,199005,199008,199010,199012,199103,199105
1990-02-19,O,1990-02-19 04:45:00,1990-02-19 13:00:00,1990-02-19 12:53:00,1990-02-19 12:55:00,28,,199005,199008,199010,199012,199103,199105
1990-02-20,O,1990-02-20 04:45:00,1990-02-20 13:00:00,1990-02-20 12:53:00,1990-02-20 12:55:00,27,,199005,199008,199010,199012,199103,199105
1990-02-21,O,1990-02-21 04:45:00,1990-02-21 13:00:00,1990-02-21 12:53:00,1990-02-21 12:55:00,26,,199005,199008,199010,199012,199103,199105
1990-02-22,O,1990-02-22 04:45:00,1990-02-22 13:00:00,1990-02-22 12:53:00,1990-02-22 12:55:00,25,,199005,199008,199010,199012,199103,199105
1990-02-23,O,1990-02-23 04:45:00,1990-02-23 13:00:00,1990-02-23 12:53:00,1990-02-23 12:55:00,24,,199005,199008,199010,199012,199103,199105
1990-02-26,O,1990-02-26 04:45:00,1990-02-26 13:00:00,1990-02-26 12:53:00,1990-02-26 12:55:00,23,,199005,199008,199010,199012,199103,199105
1990-02-27,O,1990-02-27 04:45:00,1990-02-27 13:00:00,1990-02-27 12:53:00,1990-02-27 12:55:00,22,,199005,199008,199010,199012,199103,199105
1990-02-28,O,1990-02-28 04:45:00,1990-02-28 13:00:00,1990-02-28 12:53:00,1990-02-28 12:55:00,21,,199005,199008,199010,199012,199103,199105
1990-03-01,O,1990-03-01 04:45:00,1990-03-01 13:00:00,1990-03-01 12:53:00,1990-03-01 12:55:00,20,,199005,199008,199010,199012,199103,199105
1990-03-02,O,1990-03-02 04:45:00,1990-03-02 13:00:00,1990-03-02 12:53:00,1990-03-02 12:55:00,19,,199005,199008,199010,199012,199103,199105
1990-03-05,O,1990-03-05 04:45:00,1990-03-05 13:00:00,1990-03-05 12:53:00,1990-03-05 12:55:00,18,,199005,199008,199010,199012,199103,199105
1990-03-06,O,1990-03-06 04:45:00,1990-03-06 13:00:00,1990-03-06 12:53:00,1990-03-06 12:55:00,17,,199005,199008,199010,199012,199103,199105
1990-03-07,O,1990-03-07 04:45:00,1990-03-07 13:00:00,1990-03-07 12:53:00,1990-03-07 12:55:00,16,,199005,199008,199010,199012,199103,199105
1990-03-08,O,1990-03-08 04:45:00,1990-03-08 13:00:00,1990-03-08 12:53:00,1990-03-08 12:55:00,15,,199005,199008,199010,199012,199103,199105
1990-03-09,O,1990-03-09 04:45:00,1990-03-09 13:00:00,1990-03-09 12:53:00,1990-03-09 12:55:00,14,,199005,199008,199010,199012,199103,199105
1990-03-12,O,1990-03-12 04:45:00,1990-03-12 13:00:00,1990-03-12 12:53:00,1990-03-12 12:55:00,13,,199005,199008,199010,199012,199103,199105
1990-03-13,O,1990-03-13 04:45:00,1990-03-13 13:00:00,1990-03-13 12:53:00,1990-03-13 12:55:00,12,,199005,199008,199010,199012,199103,199105
1990-03-14,O,1990-03-14 04:45:00,1990-03-14 13:00:00,1990-03-14 12:53:00,1990-03-14 12:55:00,11,,199005,199008,199010,199012,199103,199105
1990-03-15,O,1990-03-15 04:45:00,1990-03-15 13:00:00,1990-03-15 12:53:00,1990-03-15 12:55:00,10,,199005,199008,199010,199012,199103,199105
1990-03-16,O,1990-03-16 04:45:00,1990-03-16 13:00:00,1990-03-16 12:53:00,1990-03-16 12:55:00,9,,199005,199008,199010,199012,199103,199105
1990-03-19,O,1990-03-19 04:45:00,1990-03-19 13:00:00,1990-03-19 12:53:00,1990-03-19 12:55:00,8,,199005,199008,199010,199012,199103,199105
1990-03-20,O,1990-03-20 04:45:00,1990-03-20 13:00:00,1990-03-20 12:53:00,1990-03-20 12:55:00,7,,199005,199008,199010,199012,199103,199105
1990-03-21,O,1990-03-21 04:45:00,1990-03-21 13:00:00,1990-03-21 12:53:00,1990-03-21 12:55:00,6,,199005,199008,199010,199012,199103,199105
1990-03-22,O,1990-03-22 04:45:00,1990-03-22 13:00:00,1990-03-22 12:53:00,1990-03-22 12:55:00,5,,199005,199008,199010,199012,199103,199105
1990-03-23,O,1990-03-23 04:45:00,1990-03-23 13:00:00,1990-03-23 12:53:00,1990-03-23 12:55:00,4,,199005,199008,199010,199012,199103,199105
1990-03-26,O,1990-03-26 03:45:00,1990-03-26 12:00:00,1990-03-26 11:53:00,1990-03-26 11:55:00,3,,199005,199008,199010,199012,199103,199105
1990-03-27,O,1990-03-27 03:45:00,1990-03-27 12:00:00,1990-03-27 11:53:00,1990-03-27 11:55:00,2,,199005,199008,199010,199012,199103,199105
1990-03-28,O,1990-03-28 03:45:00,1990-03-28 12:00:00,1990-03-28 11:53:00,1990-03-28 11:55:00,1,,199005,199008,199010,199012,199103,199105
1990-03-29,O,1990-03-29 03:45:00,1990-03-29 12:00:00,1990-03-29 11:53:00,1990-03-29 11:55:00,0,,199005,199008,199010,199012,199103,199105
1990-03-30,O,1990-03-30 03:45:00,1990-03-30 12:00:00,1990-03-30 11:53:00,1990-03-30 11:55:00,62,199005,199008,199010,199012,199103,199105,199108
1990-04-02,O,1990-04-02 04:45:00,1990-04-02 13:00:00,1990-04-02 12:53:00,1990-04-02 12:55:00,61,199005,199008,199010,199012,199103,199105,199108
1990-04-03,O,1990-04-03 04:45:00,1990-04-03 13:00:00,1990-04-03 12:53:00,1990-04-03 12:55:00,60,199005,199008,199010,199012,199103,199105,199108
1990-04-04,O,1990-04-04 04:45:00,1990-04-04 13:00:00,1990-04-04 12:53:00,1990-04-04 12:55:00,59,199005,199008,199010,199012,199103,199105,199108
1990-04-05,O,1990-04-05 04:45:00,1990-04-05 13:00:00,1990-04-05 12:53:00,1990-04-05 12:55:00,58,199005,199008,199010,199012,199103,199105,199108
1990-04-06,O,1990-04-06 04:45:00,1990-04-06 13:00:00,1990-04-06 12:53:00,1990-04-06 12:55:00,57,199005,199008,199010,199012,199103,199105,199108
1990-04-09,O,1990-04-09 04:45:00,1990-04-09 13:00:00,1990-04-09 12:53:00,1990-04-09 12:55:00,56,199005,199008,199010,199012,199103,199105,199108
1990-04-10,O,1990-04-10 04:45:00,1990-04-10 13:00:00,1990-04-10 12:53:00,1990-04-10 12:55:00,55,199005,199008,199010,199012,199103,199105,199108
1990-04-11,O,1990-04-11 04:45:00,1990-04-11 13:00:00,1990-04-11 12:53:00,1990-04-11 12:55:00,54,199005,199008,199010,199012,199103,199105,199108
1990-04-12,O,1990-04-12 04:45:00,1990-04-12 13:00:00,1990-04-12 12:53:00,1990-04-12 12:55:00,53,199005,199008,199010,199012,199103,199105,199108
1990-04-13,X,,,,,,,,,,,,
1990-04-16,X,,,,,,,,,,,,
1990-04-17,O,1990-04-17 04:45:00,1990-04-17 13:00:00,1990-04-17 12:53:00,1990-04-17 12:55:00,52,,199008,199010,199012,199103,199105,199108
1990-04-18,O,1990-04-18 04:45:00,1990-04-18 13:00:00,1990-04-18 12:53:00,1990-04-18 12:55:00,51,,199008,199010,199012,199103,199105,199108
1990-04-19,O,1990-04-19 04:45:00,1990-04-19 13:00:00,1990-04-19 12:53:00,1990-04-19 12:55:00,50,,199008,199010,199012,199103,199105,199108
1990-04-20,O,1990-04-20 04:45:00,1990-04-20 13:00:00,1990-04-20 12:53:00,1990-04-20 12:55:00,49,,199008,199010,199012,199103,199105,199108
1990-04-23,O,1990-04-23 04:45:00,1990-04-23 13:00:00,1990-04-23 12:53:00,1990-04-23 12:55:00,48,,199008,199010,199012,199103,199105,199108
1990-04-24,O,1990-04-24 04:45:00,1990-04-24 13:00:00,1990-04-24 12:53:00,1990-04-24 12:55:00,47,,199008,199010,199012,199103,199105,199108
1990-04-25,O,1990-04-25 04:45:00,1990-04-25 13:00:00,1990-04-25 12:53:00,1990-04-25 12:55:00,46,,199008,199010,199012,199103,199105,199108
1990-04-26,O,1990-04-26 04:45:00,1990-04-26 13:00:00,1990-04-26 12:53:00,1990-04-26 12:55:00,45,,199008,199010,199012,199103,199105,199108
1990-04-27,O,1990-04-27 04:45:00,1990-04-27 13:00:00,1990-04-27 12:53:00,1990-04-27 12:55:00,44,,199008,199010,199012,199103,199105,199108
1990-04-30,O,1990-04-30 04:45:00,1990-04-30 13:00:00,1990-04-30 12:53:00,1990-04-30 12:55:00,43,,199008,199010,199012,199103,199105,199108
1990-05-01,O,1990-05-01 04:45:00,1990-05-01 13:00:00,1990-05-01 12:53:00,1990-05-01 12:55:00,42,,199008,199010,199012,199103,199105,199108
1990-05-02,O,1990-05-02 04:45:00,1990-05-02 13:00:00,1990-05-02 12:53:00,1990-05-02 12:55:00,41,,199008,199010,199012,199103,199105,199108
1990-05-03,O,1990-05-03 04:45:00,1990-05-03 13:00:00,1990-05-03 12:53:00,1990-05-03 12:55:00,40,,199008,199010,199012,199103,199105,199108
1990-05-04,O,1990-05-04 04:45:00,1990-05-04 13:00:00,1990-05-04 12:53:00,1990-05-04 12:55:00,39,,199008,199010,199012,199103,199105,199108
1990-05-07,X,,,,,,,,,,,,
1990-05-08,O,1990-05-08 04:45:00,1990-05-08 13:00:00,1990-05-08 12:53:00,1990-05-08 12:55:00,38,,199008,199010,199012,199103,199105,199108
1990-05-09,O,1990-05-09 04:45:00,1990-05-09 13:00:00,1990-05-09 12:53:00,1990-05-09 12:55:00,37,,199008,199010,199012,199103,199105,199108
1990-05-10,O,1990-05-10 04:45:00,1990-05-10 13:00:00,1990-05-10 12:53:00,1990-05-10 12:55:00,36,,199008,199010,199012,199103,199105,199108
1990-05-11,O,1990-05-11 04:45:00,1990-05-11 13:00:00,1990-05-11 12:53:00,1990-05-11 12:55:00,35,,199008,199010,199012,199103,199105,199108
1990-05-14,O,1990-05-14 04:45:00,1990-05-14 13:00:00,1990-05-14 12:53:00,1990-05-14 12:55:00,34,,199008,199010,199012,199103,199105,199108
1990-05-15,O,1990-05-15 04:45:00,1990-05-15 13:00:00,1990-05-15 12:53:00,1990-05-15 12:55:00,33,,199008,199010,199012,199103,199105,199108
1990-05-16,O,1990-05-16 04:45:00,1990-05-16 13:00:00,1990-05-16 12:53:00,1990-05-16 12:55:00,32,,199008,199010,199012,199103,199105,199108
1990-05-17,O,1990-05-17 04:45:00,1990-05-17 13:00:00,1990-05-17 12:53:00,1990-05-17 12:55:00,31,,199008,199010,199012,199103,199105,199108
1990-05-18,O,1990-05-18 04:45:00,1990-05-18 13:00:00,1990-05-18 12:53:00,1990-05-18 12:55:00,30,,199008,199010,199012,199103,199105,199108
1990-05-21,O,1990-05-21 04:45:00,1990-05-21 13:00:00,1990-05-21 12:53:00,1990-05-21 12:55:00,29,,199008,199010,199012,199103,199105,199108
1990-05-22,O,1990-05-22 04:45:00,1990-05-22 13:00:00,1990-05-22 12:53:00,1990-05-22 12:55:00,28,,199008,199010,199012,199103,199105,199108
1990-05-23,O,1990-05-23 04:45:00,1990-05-23 13:00:00,1990-05-23 12:53:00,1990-05-23 12:55:00,27,,199008,199010,199012,199103,199105,199108
1990-05-24,O,1990-05-24 04:45:00,1990-05-24 13:00:00,1990-05-24 12:53:00,1990-05-24 12:55:00,26,,199008,199010,199012,199103,199105,199108
1990-05-25,O,1990-05-25 04:45:00,1990-05-25 13:00:00,1990-05-25 12:53:00,1990-05-25 12:55:00,25,,199008,199010,199012,199103,199105,199108
1990-05-28,X,,,,,,,,,,,,
1990-05-29,O,1990-05-29 04:45:00,1990-05-29 13:00:00,1990-05-29 12:53:00,1990-05-29 12:55:00,24,,199008,199010,199012,199103,199105,199108
1990-05-30,O,1990-05-30 04:45:00,1990-05-30 13:00:00,1990-05-30 12:53:00,1990-05-30 12:55:00,23,,199008,199010,199012,199103,199105,199108
1990-05-31,O,1990-05-31 04:45:00,1990-05-31 13:00:00,1990-05-31 12:53:00,1990-05-31 12:55:00,22,,199008,199010,199012,199103,199105,199108
1990-06-01,O,1990-06-01 04:45:00,1990-06-01 13:00:00,1990-06-01 12:53:00,1990-06-01 12:55:00,21,,199008,199010,199012,199103,199105,199108
1990-06-04,O,1990-06-04 04:45:00,1990-06-04 13:00:00,1990-06-04 12:53:00,1990-06-04 12:55:00,20,,199008,199010,199012,199103,199105,199108
1990-06-05,O,1990-06-05 04:45:00,1990-06-05 13:00:00,1990-06-05 12:53:00,1990-06-05 12:55:00,19,,199008,199010,199012,199103,199105,199108
1990-06-06,O,1990-06-06 04:45:00,1990-06-06 13:00:00,1990-06-06 12:53:00,1990-06-06 12:55:00,18,,199008,199010,199012,199103,199105,199108
1990-06-07,O,1990-06-07 04:45:00,1990-06-07 13:00:00,1990-06-07 12:53:00,1990-06-07 12:55:00,17,,199008,199010,199012,199103,199105,199108
1990-06-08,O,1990-06-08 04:45:00,1990-06-08 13:00:00,1990-06-08 12:53:00,1990-06-08 12:55:00,16,,199008,199010,199012,199103,199105,199108
1990-06-11,O,1990-06-11 04:45:00,1990-06-11 13:00:00,1990-06-11 12:53:00,1990-06-11 12:55:00,15,,199008,199010,199012,199103,199105,199108
1990-06-12,O,1990-06-12 04:45:00,1990-06-12 13:00:00,1990-06-12 12:53:00,1990-06-12 12:55:00,14,,199008,199010,199012,199103,199105,199108
1990-06-13,O,1990-06-13 04:45:00,1990-06-13 13:00:00,1990-06-13 12:53:00,1990-06-13 12:55:00,13,,199008,199010,199012,199103,199105,199108
1990-06-14,O,1990-06-14 04:45:00,1990-06-14 13:00:00,1990-06-14 12:53:00,1990-06-14 12:55:00,12,,199008,199010,199012,199103,199105,199108
1990-06-15,O,1990-06-15 04:45:00,1990-06-15 13:00:00,1990-06-15 12:53:00,1990-06-15 12:55:00,11,,199008,199010,199012,199103,199105,199108
1990-06-18,O,1990-06-18 04:45:00,1990-06-18 13:00:00,1990-06-18 12:53:00,1990-06-18 12:55:00,10,,199008,199010,199012,199103,199105,199108
1990-06-19,O,1990-06-19 04:45:00,1990-06-19 13:00:00,1990-06-19 12:53:00,1990-06-19 12:55:00,9,,199008,199010,199012,199103,199105,199108
1990-06-20,O,1990-06-20 04:45:00,1990-06-20 13:00:00,1990-06-20 12:53:00,1990-06-20 12:55:00,8,,199008,199010,199012,199103,199105,199108
1990-06-21,O,1990-06-21 04:45:00,1990-06-21 13:00:00,1990-06-21 12:53:00,1990-06-21 12:55:00,7,,199008,199010,199012,199103,199105,199108
1990-06-22,O,1990-06-22 04:45:00,1990-06-22 13:00:00,1990-06-22 12:53:00,1990-06-22 12:55:00,6,,199008,199010,199012,199103,199105,199108
1990-06-25,O,1990-06-25 04:45:00,1990-06-25 13:00:00,1990-06-25 12:53:00,1990-06-25 12:55:00,5,,199008,199010,199012,199103,199105,199108
1990-06-26,O,1990-06-26 04:45:00,1990-06-26 13:00:00,1990-06-26 12:53:00,1990-06-26 12:55:00,4,,199008,199010,199012,199103,199105,199108
1990-06-27,O,1990-06-27 04:45:00,1990-06-27 13:00:00,1990-06-27 12:53:00,1990-06-27 12:55:00,3,,199008,199010,199012,199103,199105,199108
1990-06-28,O,1990-06-28 04:45:00,1990-06-28 13:00:00,1990-06-28 12:53:00,1990-06-28 12:55:00,2,,199008,199010,199012,199103,199105,199108
1990-06-29,O,1990-06-29 04:45:00,1990-06-29 13:00:00,1990-06-29 12:53:00,1990-06-29 12:55:00,1,,199008,199010,199012,199103,199105,199108
1990-07-02,O,1990-07-02 04:45:00,1990-07-02 13:00:00,1990-07-02 12:53:00,1990-07-02 12:55:00,0,,199008,199010,199012,199103,199105,199108
1990-07-03,O,1990-07-03 04:45:00,1990-07-03 13:00:00,1990-07-03 12:53:00,1990-07-03 12:55:00,42,199008,199010,199012,199103,199105,199108,199110
1990-07-04,O,1990-07-04 04:45:00,1990-07-04 13:00:00,1990-07-04 12:53:00,1990-07-04 12:55:00,41,199008,199010,199012,199103,199105,199108,199110
1990-07-05,O,1990-07-05 04:45:00,1990-07-05 13:00:00,1990-07-05 12:53:00,1990-07-05 12:55:00,40,199008,199010,199012,199103,199105,199108,199110
1990-07-06,O,1990-07-06 04:45:00,1990-07-06 13:00:00,1990-07-06 12:53:00,1990-07-06 12:55:00,39,199008,199010,199012,199103,199105,199108,199110
1990-07-09,O,1990-07-09 04:45:00,1990-07-09 13:00:00,1990-07-09 12:53:00,1990-07-09 12:55:00,38,199008,199010,199012,199103,199105,199108,199110
1990-07-10,O,1990-07-10 04:45:00,1990-07-10 13:00:00,1990-07-10 12:53:00,1990-07-10 12:55:00,37,199008,199010,199012,199103,199105,199108,199110
1990-07-11,O,1990-07-11 04:45:00,1990-07-11 13:00:00,1990-07-11 12:53:00,1990-07-11 12:55:00,36,199008,199010,199012,199103,199105,199108,199110
1990-07-12,O,1990-07-12 04:45:00,1990-07-12 13:00:00,1990-07-12 12:53:00,1990-07-12 12:55:00,35,199008,199010,199012,199103,199105,199108,199110
1990-07-13,O,1990-07-13 04:45:00,1990-07-13 13:00:00,1990-07-13 12:53:00,1990-07-13 12:55:00,34,199008,199010,199012,199103,199105,199108,199110
1990-07-16,O,1990-07-16 04:45:00,1990-07-16 13:00:00,1990-07-16 12:53:00,1990-07-16 12:55:00,33,199008,199010,199012,199103,199105,199108,199110
1990-07-17,O,1990-07-17 04:45:00,1990-07-17 13:00:00,1990-07-17 12:53:00,1990-07-17 12:55:00,32,,199010,199012,199103,199105,199108,199110
1990-07-18,O,1990-07-18 04:45:00,1990-07-18 13:00:00,1990-07-18 12:53:00,1990-07-18 12:55:00,31,,199010,199012,199103,199105,199108,199110
1990-07-19,O,1990-07-19 04:45:00,1990-07-19 13:00:00,1990-07-19 12:53:00,1990-07-19 12:55:00,30,,199010,199012,199103,199105,199108,199110
1990-07-20,O,1990-07-20 04:45:00,1990-07-20 13:00:00,1990-07-20 12:53:00,1990-07-20 12:55:00,29,,199010,199012,199103,199105,199108,199110
1990-07-23,O,1990-07-23 04:45:00,1990-07-23 13:00:00,1990-07-23 12:53:00,1990-07-23 12:55:00,28,,199010,199012,199103,199105,199108,199110
1990-07-24,O,1990-07-24 04:45:00,1990-07-24 13:00:00,1990-07-24 12:53:00,1990-07-24 12:55:00,27,,199010,199012,199103,199105,199108,199110
1990-07-25,O,1990-07-25 04:45:00,1990-07-25 13:00:00,1990-07-25 12:53:00,1990-07-25 12:55:00,26,,199010,199012,199103,199105,199108,199110
1990-07-26,O,1990-07-26 04:45:00,1990-07-26 13:00:00,1990-07-26 12:53:00,1990-07-26 12:55:00,25,,199010,199012,199103,199105,199108,199110
1990-07-27,O,1990-07-27 04:45:00,1990-07-27 13:00:00,1990-07-27 12:53:00,1990-07-27 12:55:00,24,,199010,199012,199103,199105,199108,199110
1990-07-30,O,1990-07-30 04:45:00,1990-07-30 13:00:00,1990-07-30 12:53:00,1990-07-30 12:55:00,23,,199010,199012,199103,199105,199108,199110
1990-07-31,O,1990-07-31 04:45:00,1990-07-31 13:00:00,1990-07-31 12:53:00,1990-07-31 12:55:00,22,,199010,199012,199103,199105,199108,199110
1990-08-01,O,1990-08-01 04:45:00,1990-08-01 13:00:00,1990-08-01 12:53:00,1990-08-01 12:55:00,21,,199010,199012,199103,199105,199108,199110
1990-08-02,O,1990-08-02 04:45:00,1990-08-02 13:00:00,1990-08-02 12:53:00,1990-08-02 12:55:00,20,,199010,199012,199103,199105,199108,199110
1990-08-03,O,1990-08-03 04:45:00,1990-08-03 13:00:00,1990-08-03 12:53:00,1990-08-03 12:55:00,19,,199010,199012,199103,199105,199108,199110
1990-08-06,O,1990-08-06 04:45:00,1990-08-06 13:00:00,1990-08-06 12:53:00,1990-08-06 12:55:00,18,,199010,199012,199103,199105,199108,199110
1990-08-07,O,1990-08-07 04:45:00,1990-08-07 13:00:00,1990-08-07 12:53:00,1990-08-07 12:55:00,17,,199010,199012,199103,199105,199108,199110
1990-08-08,O,1990-08-08 04:45:00,1990-08-08 13:00:00,1990-08-08 12:53:00,1990-08-08 12:55:00,16,,199010,199012,199103,199105,199108,199110
1990-08-09,O,1990-08-09 04:45:00,1990-08-09 13:00:00,1990-08-09 12:53:00,1990-08-09 12:55:00,15,,199010,199012,199103,199105,199108,199110
1990-08-10,O,1990-08-10 04:45:00,1990-08-10 13:00:00,1990-08-10 12:53:00,1990-08-10 12:55:00,14,,199010,199012,199103,199105,199108,199110
1990-08-13,O,1990-08-13 04:45:00,1990-08-13 13:00:00,1990-08-13 12:53:00,1990-08-13 12:55:00,13,,199010,199012,199103,199105,199108,199110
1990-08-14,O,1990-08-14 04:45:00,1990-08-14 13:00:00,1990-08-14 12:53:00,1990-08-14 12:55:00,12,,199010,199012,199103,199105,199108,199110
1990-08-15,O,1990-08-15 04:45:00,1990-08-15 13:00:00,1990-08-15 12:53:00,1990-08-15 12:55:00,11,,199010,199012,199103,199105,199108,199110
1990-08-16,O,1990-08-16 04:45:00,1990-08-16 13:00:00,1990-08-16 12:53:00,1990-08-16 12:55:00,10,,199010,199012,199103,199105,199108,199110
1990-08-17,O,1990-08-17 04:45:00,1990-08-17 13:00:00,1990-08-17 12:53:00,1990-08-17 12:55:00,9,,199010,199012,199103,199105,199108,199110
1990-08-20,O,1990-08-20 04:45:00,1990-08-20 13:00:00,1990-08-20 12:53:00,1990-08-20 12:55:00,8,,199010,199012,199103,199105,199108,199110
1990-08-21,O,1990-08-21 04:45:00,1990-08-21 13:00:00,1990-08-21 12:53:00,1990-08-21 12:55:00,7,,199010,199012,199103,199105,199108,199110
1990-08-22,O,1990-08-22 04:45:00,1990-08-22 13:00:00,1990-08-22 12:53:00,1990-08-22 12:55:00,6,,199010,199012,199103,199105,199108,199110
1990-08-23,O,1990-08-23 04:45:00,1990-08-23 13:00:00,1990-08-23 12:53:00,1990-08-23 12:55:00,5,,199010,199012,199103,199105,199108,199110
1990-08-24,O,1990-08-24 04:45:00,1990-08-24 13:00:00,1990-08-24 12:53:00,1990-08-24 12:55:00,4,,199010,199012,199103,199105,199108,199110
1990-08-27,X,,,,,,,,,,,,
1990-08-28,O,1990-08-28 04:45:00,1990-08-28 13:00:00,1990-08-28 12:53:00,1990-08-28 12:55:00,3,,199010,199012,199103,199105,199108,199110
1990-08-29,O,1990-08-29 04:45:00,1990-08-29 13:00:00,1990-08-29 12:53:00,1990-08-29 12:55:00,2,,199010,199012,199103,199105,199108,199110
1990-08-30,O,1990-08-30 04:45:00,1990-08-30 13:00:00,1990-08-30 12:53:00,1990-08-30 12:55:00,1,,199010,199012,199103,199105,199108,199110
1990-08-31,O,1990-08-31 04:45:00,1990-08-31 13:00:00,1990-08-31 12:53:00,1990-08-31 12:55:00,0,,199010,199012,199103,199105,199108,199110
1990-09-03,O,1990-09-03 04:45:00,1990-09-03 13:00:00,1990-09-03 12:53:00,1990-09-03 12:55:00,43,199010,199012,199103,199105,199108,199110,199112
1990-09-04,O,1990-09-04 04:45:00,1990-09-04 13:00:00,1990-09-04 12:53:00,1990-09-04 12:55:00,42,199010,199012,199103,199105,199108,199110,199112
1990-09-05,O,1990-09-05 04:45:00,1990-09-05 13:00:00,1990-09-05 12:53:00,1990-09-05 12:55:00,41,199010,199012,199103,199105,199108,199110,199112
1990-09-06,O,1990-09-06 04:45:00,1990-09-06 13:00:00,1990-09-06 12:53:00,1990-09-06 12:55:00,40,199010,199012,199103,199105,199108,199110,199112
1990-09-07,O,1990-09-07 04:45:00,1990-09-07 13:00:00,1990-09-07 12:53:00,1990-09-07 12:55:00,39,199010,199012,199103,199105,199108,199110,199112
1990-09-10,O,1990-09-10 04:45:00,1990-09-10 13:00:00,1990-09-10 12:53:00,1990-09-10 12:55:00,38,199010,199012,199103,199105,199108,199110,199112
1990-09-11,O,1990-09-11 04:45:00,1990-09-11 13:00:00,1990-09-11 12:53:00,1990-09-11 12:55:00,37,199010,199012,199103,199105,199108,199110,199112
1990-09-12,O,1990-09-12 04:45:00,1990-09-12 13:00:00,1990-09-12 12:53:00,1990-09-12 12:55:00,36,199010,199012,199103,199105,199108,199110,199112
1990-09-13,O,1990-09-13 04:45:00,1990-09-13 13:00:00,1990-09-13 12:53:00,1990-09-13 12:55:00,35,199010,199012,199103,199105,199108,199110,199112
1990-09-14,O,1990-09-14 04:45:00,1990-09-14 13:00:00,1990-09-14 12:53:00,1990-09-14 12:55:00,34,199010,199012,199103,199105,199108,199110,199112
1990-09-17,O,1990-09-17 04:45:00,1990-09-17 13:00:00,1990-09-17 12:53:00,1990-09-17 12:55:00,33,,199012,199103,199105,199108,199110,199112
1990-09-18,O,1990-09-18 04:45:00,1990-09-18 13:00:00,1990-09-18 12:53:00,1990-09-18 12:55:00,32,,199012,199103,199105,199108,199110,199112
1990-09-19,O,1990-09-19 04:45:00,1990-09-19 13:00:00,1990-09-19 12:53:00,1990-09-19 12:55:00,31,,199012,199103,199105,199108,199110,199112
1990-09-20,O,1990-09-20 04:45:00,1990-09-20 13:00:00,1990-09-20 12:53:00,1990-09-20 12:55:00,30,,199012,199103,199105,199108,199110,199112
1990-09-21,O,1990-09-21 04:45:00,1990-09-21 13:00:00,1990-09-21 12:53:00,1990-09-21 12:55:00,29,,199012,199103,199105,199108,199110,199112
1990-09-24,O,1990-09-24 04:45:00,1990-09-24 13:00:00,1990-09-24 12:53:00,1990-09-24 12:55:00,28,,199012,199103,199105,199108,199110,199112
1990-09-25,O,1990-09-25 04:45:00,1990-09-25 13:00:00,1990-09-25 12:53:00,1990-09-25 12:55:00,27,,199012,199103,199105,199108,199110,199112
1990-09-26,O,1990-09-26 04:45:00,1990-09-26 13:00:00,1990-09-26 12:53:00,1990-09-26 12:55:00,26,,199012,199103,199105,199108,199110,199112
1990-09-27,O,1990-09-27 04:45:00,1990-09-27 13:00:00,1990-09-27 12:53:00,1990-09-27 12:55:00,25,,199012,199103,199105,199108,199110,199112
1990-09-28,O,1990-09-28 04:45:00,1990-09-28 13:00:00,1990-09-28 12:53:00,1990-09-28 12:55:00,24,,199012,199103,199105,199108,199110,199112
1990-10-01,O,1990-10-01 04:45:00,1990-10-01 13:00:00,1990-10-01 12:53:00,1990-10-01 12:55:00,23,,199012,199103,199105,199108,199110,199112
1990-10-02,O,1990-10-02 04:45:00,1990-10-02 13:00:00,1990-10-02 12:53:00,1990-10-02 12:55:00,22,,199012,199103,199105,199108,199110,199112
1990-10-03,O,1990-10-03 04:45:00,1990-10-03 13:00:00,1990-10-03 12:53:00,1990-10-03 12:55:00,21,,199012,199103,199105,199108,199110,199112
1990-10-04,O,1990-10-04 04:45:00,1990-10-04 13:00:00,1990-10-04 12:53:00,1990-10-04 12:55:00,20,,199012,199103,199105,199108,199110,199112
1990-10-05,O,1990-10-05 04:45:00,1990-10-05 13:00:00,1990-10-05 12:53:00,1990-10-05 12:55:00,19,,199012,199103,199105,199108,199110,199112
1990-10-08,O,1990-10-08 04:45:00,1990-10-08 13:00:00,1990-10-08 12:53:00,1990-10-08 12:55:00,18,,199012,199103,199105,199108,199110,199112
1990-10-09,O,1990-10-09 04:45:00,1990-10-09 13:00:00,1990-10-09 12:53:00,1990-10-09 12:55:00,17,,199012,199103,199105,199108,199110,199112
